target_id	alphaticr.alphaticr.alphaticr	alphaticr.alphaticr.aromatic	alphaticr.alphaticr.postivecharger	alphaticr.alphaticr.negativecharger	alphaticr.alphaticr.uncharger	alphaticr.aromatic.alphaticr	alphaticr.aromatic.aromatic	alphaticr.aromatic.postivecharger	alphaticr.aromatic.negativecharger	alphaticr.aromatic.uncharger	alphaticr.postivecharger.alphaticr	alphaticr.postivecharger.aromatic	alphaticr.postivecharger.postivecharger	alphaticr.postivecharger.negativecharger	alphaticr.postivecharger.uncharger	alphaticr.negativecharger.alphaticr	alphaticr.negativecharger.aromatic	alphaticr.negativecharger.postivecharger	alphaticr.negativecharger.negativecharger	alphaticr.negativecharger.uncharger	alphaticr.uncharger.alphaticr	alphaticr.uncharger.aromatic	alphaticr.uncharger.postivecharger	alphaticr.uncharger.negativecharger	alphaticr.uncharger.uncharger	aromatic.alphaticr.alphaticr	aromatic.alphaticr.aromatic	aromatic.alphaticr.postivecharger	aromatic.alphaticr.negativecharger	aromatic.alphaticr.uncharger	aromatic.aromatic.alphaticr	aromatic.aromatic.aromatic	aromatic.aromatic.postivecharger	aromatic.aromatic.negativecharger	aromatic.aromatic.uncharger	aromatic.postivecharger.alphaticr	aromatic.postivecharger.aromatic	aromatic.postivecharger.postivecharger	aromatic.postivecharger.negativecharger	aromatic.postivecharger.uncharger	aromatic.negativecharger.alphaticr	aromatic.negativecharger.aromatic	aromatic.negativecharger.postivecharger	aromatic.negativecharger.negativecharger	aromatic.negativecharger.uncharger	aromatic.uncharger.alphaticr	aromatic.uncharger.aromatic	aromatic.uncharger.postivecharger	aromatic.uncharger.negativecharger	aromatic.uncharger.uncharger	postivecharger.alphaticr.alphaticr	postivecharger.alphaticr.aromatic	postivecharger.alphaticr.postivecharger	postivecharger.alphaticr.negativecharger	postivecharger.alphaticr.uncharger	postivecharger.aromatic.alphaticr	postivecharger.aromatic.aromatic	postivecharger.aromatic.postivecharger	postivecharger.aromatic.negativecharger	postivecharger.aromatic.uncharger	postivecharger.postivecharger.alphaticr	postivecharger.postivecharger.aromatic	postivecharger.postivecharger.postivecharger	postivecharger.postivecharger.negativecharger	postivecharger.postivecharger.uncharger	postivecharger.negativecharger.alphaticr	postivecharger.negativecharger.aromatic	postivecharger.negativecharger.postivecharger	postivecharger.negativecharger.negativecharger	postivecharger.negativecharger.uncharger	postivecharger.uncharger.alphaticr	postivecharger.uncharger.aromatic	postivecharger.uncharger.postivecharger	postivecharger.uncharger.negativecharger	postivecharger.uncharger.uncharger	negativecharger.alphaticr.alphaticr	negativecharger.alphaticr.aromatic	negativecharger.alphaticr.postivecharger	negativecharger.alphaticr.negativecharger	negativecharger.alphaticr.uncharger	negativecharger.aromatic.alphaticr	negativecharger.aromatic.aromatic	negativecharger.aromatic.postivecharger	negativecharger.aromatic.negativecharger	negativecharger.aromatic.uncharger	negativecharger.postivecharger.alphaticr	negativecharger.postivecharger.aromatic	negativecharger.postivecharger.postivecharger	negativecharger.postivecharger.negativecharger	negativecharger.postivecharger.uncharger	negativecharger.negativecharger.alphaticr	negativecharger.negativecharger.aromatic	negativecharger.negativecharger.postivecharger	negativecharger.negativecharger.negativecharger	negativecharger.negativecharger.uncharger	negativecharger.uncharger.alphaticr	negativecharger.uncharger.aromatic	negativecharger.uncharger.postivecharger	negativecharger.uncharger.negativecharger	negativecharger.uncharger.uncharger	uncharger.alphaticr.alphaticr	uncharger.alphaticr.aromatic	uncharger.alphaticr.postivecharger	uncharger.alphaticr.negativecharger	uncharger.alphaticr.uncharger	uncharger.aromatic.alphaticr	uncharger.aromatic.aromatic	uncharger.aromatic.postivecharger	uncharger.aromatic.negativecharger	uncharger.aromatic.uncharger	uncharger.postivecharger.alphaticr	uncharger.postivecharger.aromatic	uncharger.postivecharger.postivecharger	uncharger.postivecharger.negativecharger	uncharger.postivecharger.uncharger	uncharger.negativecharger.alphaticr	uncharger.negativecharger.aromatic	uncharger.negativecharger.postivecharger	uncharger.negativecharger.negativecharger	uncharger.negativecharger.uncharger	uncharger.uncharger.alphaticr	uncharger.uncharger.aromatic	uncharger.uncharger.postivecharger	uncharger.uncharger.negativecharger	uncharger.uncharger.uncharger
P46197	0.07272727272727272	0.012440191387559809	0.020095693779904302	0.020095693779904302	0.044976076555023926	0.014354066985645932	0.002870813397129186	0.004784688995215311	0.0038277511961722493	0.00861244019138756	0.02583732057416268	0.006698564593301436	0.006698564593301436	0.004784688995215311	0.013397129186602873	0.021052631578947368	0.0038277511961722493	0.00861244019138756	0.0038277511961722493	0.014354066985645932	0.04401913875598086	0.009569377990430622	0.01722488038277512	0.013397129186602873	0.021052631578947368	0.013397129186602873	0.0038277511961722493	0.005741626794258372	0.006698564593301436	0.00861244019138756	0.002870813397129186	0.0009569377990430623	0.0009569377990430623	0.0009569377990430623	0.002870813397129186	0.005741626794258372	0.0009569377990430623	0.0009569377990430623	0.0019138755980861247	0.002870813397129186	0.005741626794258372	0.0	0.0	0.0009569377990430623	0.0009569377990430623	0.012440191387559809	0.0019138755980861247	0.002870813397129186	0.002870813397129186	0.004784688995215311	0.01722488038277512	0.002870813397129186	0.011483253588516745	0.007655502392344499	0.014354066985645932	0.004784688995215311	0.0009569377990430623	0.0038277511961722493	0.0009569377990430623	0.005741626794258372	0.009569377990430622	0.0019138755980861247	0.002870813397129186	0.0	0.0009569377990430623	0.006698564593301436	0.0	0.0	0.0019138755980861247	0.006698564593301436	0.013397129186602873	0.0038277511961722493	0.0038277511961722493	0.002870813397129186	0.00861244019138756	0.027751196172248804	0.006698564593301436	0.005741626794258372	0.002870813397129186	0.0038277511961722493	0.007655502392344499	0.0	0.0	0.0	0.0038277511961722493	0.0019138755980861247	0.0009569377990430623	0.0019138755980861247	0.0019138755980861247	0.009569377990430622	0.0038277511961722493	0.0009569377990430623	0.002870813397129186	0.0	0.0019138755980861247	0.014354066985645932	0.0019138755980861247	0.002870813397129186	0.0038277511961722493	0.005741626794258372	0.03923444976076555	0.00861244019138756	0.014354066985645932	0.014354066985645932	0.03349282296650718	0.00861244019138756	0.0038277511961722493	0.002870813397129186	0.0019138755980861247	0.0038277511961722493	0.010526315789473684	0.005741626794258372	0.002870813397129186	0.006698564593301436	0.005741626794258372	0.009569377990430622	0.006698564593301436	0.004784688995215311	0.002870813397129186	0.004784688995215311	0.02583732057416268	0.0038277511961722493	0.004784688995215311	0.005741626794258372	0.011483253588516745
Q9Y271	0.07164179104477612	0.02985074626865672	0.01492537313432836	0.0029850746268656717	0.041791044776119404	0.03283582089552239	0.011940298507462687	0.0	0.0	0.01492537313432836	0.008955223880597015	0.008955223880597015	0.008955223880597015	0.0	0.008955223880597015	0.0029850746268656717	0.0029850746268656717	0.0	0.008955223880597015	0.0	0.05074626865671642	0.020895522388059702	0.01492537313432836	0.0029850746268656717	0.03283582089552239	0.02985074626865672	0.005970149253731343	0.005970149253731343	0.0029850746268656717	0.023880597014925373	0.008955223880597015	0.0029850746268656717	0.0029850746268656717	0.0	0.0029850746268656717	0.0029850746268656717	0.0	0.008955223880597015	0.0	0.005970149253731343	0.0	0.0	0.0	0.0	0.005970149253731343	0.01492537313432836	0.0	0.0	0.0	0.005970149253731343	0.011940298507462687	0.0	0.005970149253731343	0.0029850746268656717	0.01492537313432836	0.008955223880597015	0.0	0.0	0.0	0.0	0.01492537313432836	0.0	0.01492537313432836	0.0	0.011940298507462687	0.0	0.0	0.0	0.0029850746268656717	0.0029850746268656717	0.020895522388059702	0.005970149253731343	0.0029850746268656717	0.0029850746268656717	0.011940298507462687	0.0029850746268656717	0.0	0.0	0.0	0.0029850746268656717	0.0029850746268656717	0.0	0.0029850746268656717	0.0	0.0	0.0029850746268656717	0.0	0.0	0.0	0.0029850746268656717	0.0029850746268656717	0.0029850746268656717	0.0029850746268656717	0.0	0.0029850746268656717	0.011940298507462687	0.0	0.0029850746268656717	0.0	0.005970149253731343	0.04477611940298507	0.023880597014925373	0.008955223880597015	0.0029850746268656717	0.03880597014925373	0.01492537313432836	0.0029850746268656717	0.011940298507462687	0.005970149253731343	0.0029850746268656717	0.008955223880597015	0.0	0.008955223880597015	0.005970149253731343	0.01492537313432836	0.0	0.0	0.0029850746268656717	0.0	0.008955223880597015	0.020895522388059702	0.011940298507462687	0.01791044776119403	0.005970149253731343	0.020895522388059702
P21452	0.12121212121212123	0.03787878787878788	0.012626262626262626	0.007575757575757577	0.03787878787878788	0.02525252525252525	0.012626262626262626	0.010101010101010102	0.0	0.027777777777777776	0.005050505050505051	0.0	0.007575757575757577	0.0	0.015151515151515154	0.010101010101010102	0.0	0.002525252525252525	0.0	0.005050505050505051	0.045454545454545456	0.010101010101010102	0.010101010101010102	0.005050505050505051	0.03535353535353535	0.030303030303030307	0.005050505050505051	0.005050505050505051	0.0	0.017676767676767676	0.015151515151515154	0.002525252525252525	0.0	0.0	0.005050505050505051	0.007575757575757577	0.0	0.002525252525252525	0.0	0.005050505050505051	0.0	0.0	0.0	0.0	0.0	0.015151515151515154	0.005050505050505051	0.002525252525252525	0.005050505050505051	0.012626262626262626	0.012626262626262626	0.005050505050505051	0.002525252525252525	0.005050505050505051	0.007575757575757577	0.007575757575757577	0.0	0.002525252525252525	0.0	0.0	0.007575757575757577	0.007575757575757577	0.002525252525252525	0.0	0.0	0.0	0.0	0.0	0.002525252525252525	0.002525252525252525	0.017676767676767676	0.002525252525252525	0.007575757575757577	0.0	0.005050505050505051	0.005050505050505051	0.002525252525252525	0.0	0.0	0.012626262626262626	0.0	0.0	0.0	0.0	0.0	0.002525252525252525	0.002525252525252525	0.0	0.0	0.0	0.002525252525252525	0.0	0.002525252525252525	0.0	0.002525252525252525	0.010101010101010102	0.0	0.0	0.0	0.002525252525252525	0.045454545454545456	0.02525252525252525	0.007575757575757577	0.005050505050505051	0.030303030303030307	0.010101010101010102	0.007575757575757577	0.002525252525252525	0.0	0.007575757575757577	0.010101010101010102	0.0	0.005050505050505051	0.005050505050505051	0.012626262626262626	0.010101010101010102	0.0	0.0	0.005050505050505051	0.002525252525252525	0.02525252525252525	0.010101010101010102	0.012626262626262626	0.007575757575757577	0.027777777777777776
Q92769	0.04938271604938271	0.0102880658436214	0.0205761316872428	0.01646090534979424	0.02674897119341564	0.00205761316872428	0.00205761316872428	0.006172839506172839	0.006172839506172839	0.00823045267489712	0.018518518518518517	0.006172839506172839	0.012345679012345678	0.00823045267489712	0.018518518518518517	0.0205761316872428	0.00205761316872428	0.00823045267489712	0.01440329218106996	0.00411522633744856	0.02880658436213992	0.01646090534979424	0.01440329218106996	0.012345679012345678	0.012345679012345678	0.006172839506172839	0.0	0.00411522633744856	0.006172839506172839	0.00823045267489712	0.006172839506172839	0.00411522633744856	0.0	0.00411522633744856	0.00411522633744856	0.00205761316872428	0.0	0.00411522633744856	0.0	0.00823045267489712	0.00411522633744856	0.00411522633744856	0.0	0.0	0.00411522633744856	0.012345679012345678	0.00411522633744856	0.00205761316872428	0.00411522633744856	0.00823045267489712	0.01440329218106996	0.00205761316872428	0.01646090534979424	0.006172839506172839	0.018518518518518517	0.00411522633744856	0.00205761316872428	0.00411522633744856	0.0	0.00205761316872428	0.0205761316872428	0.00205761316872428	0.00411522633744856	0.00205761316872428	0.006172839506172839	0.00411522633744856	0.0	0.0	0.00411522633744856	0.00411522633744856	0.01646090534979424	0.00411522633744856	0.0102880658436214	0.012345679012345678	0.00205761316872428	0.022633744855967083	0.006172839506172839	0.006172839506172839	0.00823045267489712	0.00823045267489712	0.00411522633744856	0.006172839506172839	0.00205761316872428	0.0	0.006172839506172839	0.006172839506172839	0.0	0.0102880658436214	0.0	0.00411522633744856	0.0102880658436214	0.00411522633744856	0.006172839506172839	0.012345679012345678	0.00823045267489712	0.012345679012345678	0.00205761316872428	0.00205761316872428	0.00823045267489712	0.00411522633744856	0.02880658436213992	0.006172839506172839	0.01646090534979424	0.012345679012345678	0.022633744855967083	0.00823045267489712	0.00411522633744856	0.00205761316872428	0.00205761316872428	0.0102880658436214	0.0102880658436214	0.00411522633744856	0.00411522633744856	0.00205761316872428	0.00823045267489712	0.012345679012345678	0.00823045267489712	0.006172839506172839	0.0102880658436214	0.00823045267489712	0.01646090534979424	0.0	0.0	0.00823045267489712	0.018518518518518517
P16471	0.04193548387096775	0.004838709677419355	0.008064516129032258	0.012903225806451613	0.043548387096774194	0.008064516129032258	0.0032258064516129032	0.0032258064516129032	0.0032258064516129032	0.0064516129032258064	0.012903225806451613	0.0032258064516129032	0.0016129032258064516	0.0064516129032258064	0.024193548387096774	0.011290322580645159	0.0064516129032258064	0.004838709677419355	0.0016129032258064516	0.00967741935483871	0.03709677419354839	0.011290322580645159	0.008064516129032258	0.011290322580645159	0.030645161290322583	0.00967741935483871	0.0016129032258064516	0.004838709677419355	0.008064516129032258	0.008064516129032258	0.0	0.0	0.0032258064516129032	0.0016129032258064516	0.0032258064516129032	0.0032258064516129032	0.0	0.0016129032258064516	0.0	0.008064516129032258	0.004838709677419355	0.0	0.0	0.0032258064516129032	0.0032258064516129032	0.012903225806451613	0.0	0.0016129032258064516	0.0016129032258064516	0.00967741935483871	0.00967741935483871	0.004838709677419355	0.0064516129032258064	0.0	0.00967741935483871	0.004838709677419355	0.0	0.0	0.0	0.0016129032258064516	0.0016129032258064516	0.0	0.0	0.0016129032258064516	0.0032258064516129032	0.008064516129032258	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0064516129032258064	0.011290322580645159	0.008064516129032258	0.011290322580645159	0.011290322580645159	0.014516129032258062	0.014516129032258062	0.0032258064516129032	0.012903225806451613	0.004838709677419355	0.004838709677419355	0.008064516129032258	0.0	0.0016129032258064516	0.0032258064516129032	0.0032258064516129032	0.0064516129032258064	0.0	0.0016129032258064516	0.0	0.0064516129032258064	0.0064516129032258064	0.0	0.0016129032258064516	0.0	0.0064516129032258064	0.008064516129032258	0.0032258064516129032	0.0032258064516129032	0.00967741935483871	0.020967741935483872	0.035483870967741936	0.00967741935483871	0.014516129032258062	0.008064516129032258	0.03225806451612903	0.011290322580645159	0.004838709677419355	0.0064516129032258064	0.0032258064516129032	0.011290322580645159	0.0064516129032258064	0.0032258064516129032	0.0016129032258064516	0.011290322580645159	0.014516129032258062	0.00967741935483871	0.008064516129032258	0.0064516129032258064	0.008064516129032258	0.01935483870967742	0.030645161290322583	0.014516129032258062	0.012903225806451613	0.017741935483870968	0.04193548387096775
P01375	0.0735930735930736	0.017316017316017316	0.021645021645021644	0.012987012987012988	0.05194805194805195	0.012987012987012988	0.004329004329004329	0.004329004329004329	0.0	0.017316017316017316	0.004329004329004329	0.004329004329004329	0.0	0.008658008658008658	0.012987012987012988	0.021645021645021644	0.004329004329004329	0.008658008658008658	0.004329004329004329	0.004329004329004329	0.047619047619047616	0.008658008658008658	0.025974025974025976	0.0	0.03463203463203463	0.021645021645021644	0.0	0.0	0.008658008658008658	0.008658008658008658	0.004329004329004329	0.0	0.0	0.004329004329004329	0.0	0.004329004329004329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004329004329004329	0.008658008658008658	0.004329004329004329	0.004329004329004329	0.0	0.008658008658008658	0.012987012987012988	0.0	0.0	0.004329004329004329	0.017316017316017316	0.004329004329004329	0.0	0.0	0.0	0.0	0.004329004329004329	0.0	0.0	0.0	0.008658008658008658	0.008658008658008658	0.0	0.0	0.004329004329004329	0.008658008658008658	0.017316017316017316	0.004329004329004329	0.0	0.004329004329004329	0.012987012987012988	0.017316017316017316	0.0	0.008658008658008658	0.004329004329004329	0.012987012987012988	0.008658008658008658	0.0	0.0	0.0	0.004329004329004329	0.008658008658008658	0.0	0.0	0.0	0.004329004329004329	0.004329004329004329	0.004329004329004329	0.0	0.0	0.0	0.012987012987012988	0.0	0.0	0.0	0.008658008658008658	0.05627705627705628	0.021645021645021644	0.0	0.012987012987012988	0.021645021645021644	0.008658008658008658	0.004329004329004329	0.0	0.0	0.004329004329004329	0.012987012987012988	0.0	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.008658008658008658	0.004329004329004329	0.004329004329004329	0.0	0.004329004329004329	0.025974025974025976	0.0	0.021645021645021644	0.017316017316017316	0.030303030303030307
Q08499	0.0322180916976456	0.007434944237918215	0.01982651796778191	0.01858736059479554	0.024783147459727387	0.0024783147459727386	0.0	0.007434944237918215	0.0012391573729863693	0.008674101610904586	0.008674101610904586	0.0012391573729863693	0.007434944237918215	0.0024783147459727386	0.01858736059479554	0.017348203221809168	0.0024783147459727386	0.006195786864931847	0.01486988847583643	0.013630731102850062	0.027261462205700124	0.0037174721189591076	0.013630731102850062	0.0161090458488228	0.03841387856257745	0.008674101610904586	0.0024783147459727386	0.0012391573729863693	0.0037174721189591076	0.004956629491945477	0.0	0.0	0.0012391573729863693	0.0	0.0012391573729863693	0.006195786864931847	0.0	0.0024783147459727386	0.0	0.004956629491945477	0.0037174721189591076	0.0	0.0	0.0	0.0012391573729863693	0.0037174721189591076	0.0012391573729863693	0.0024783147459727386	0.007434944237918215	0.0037174721189591076	0.017348203221809168	0.0037174721189591076	0.0024783147459727386	0.0024783147459727386	0.012391573729863692	0.004956629491945477	0.0	0.0024783147459727386	0.0012391573729863693	0.0012391573729863693	0.011152416356877323	0.0012391573729863693	0.004956629491945477	0.0024783147459727386	0.009913258983890954	0.006195786864931847	0.0012391573729863693	0.004956629491945477	0.0	0.0037174721189591076	0.02106567534076828	0.0037174721189591076	0.004956629491945477	0.0037174721189591076	0.01486988847583643	0.0161090458488228	0.0024783147459727386	0.0037174721189591076	0.009913258983890954	0.01858736059479554	0.0024783147459727386	0.0024783147459727386	0.0	0.0012391573729863693	0.0012391573729863693	0.004956629491945477	0.0037174721189591076	0.0024783147459727386	0.006195786864931847	0.006195786864931847	0.009913258983890954	0.0012391573729863693	0.0024783147459727386	0.006195786864931847	0.007434944237918215	0.013630731102850062	0.0037174721189591076	0.006195786864931847	0.008674101610904586	0.006195786864931847	0.02850061957868649	0.0037174721189591076	0.011152416356877323	0.01858736059479554	0.03841387856257745	0.011152416356877323	0.0	0.0024783147459727386	0.0012391573729863693	0.006195786864931847	0.007434944237918215	0.0037174721189591076	0.012391573729863692	0.004956629491945477	0.008674101610904586	0.013630731102850062	0.0024783147459727386	0.009913258983890954	0.006195786864931847	0.013630731102850062	0.034696406443618336	0.008674101610904586	0.009913258983890954	0.009913258983890954	0.06691449814126392
P32300	0.13243243243243244	0.016216216216216217	0.010810810810810813	0.010810810810810813	0.05675675675675676	0.02972972972972973	0.0	0.0	0.0	0.01891891891891892	0.021621621621621626	0.005405405405405407	0.005405405405405407	0.0	0.010810810810810813	0.013513513513513514	0.005405405405405407	0.0027027027027027033	0.0027027027027027033	0.0027027027027027033	0.062162162162162166	0.010810810810810813	0.01891891891891892	0.0027027027027027033	0.02972972972972973	0.021621621621621626	0.010810810810810813	0.0	0.005405405405405407	0.005405405405405407	0.0	0.0027027027027027033	0.0	0.0027027027027027033	0.0027027027027027033	0.0	0.0	0.0027027027027027033	0.0	0.005405405405405407	0.0	0.0	0.0	0.0	0.0027027027027027033	0.013513513513513514	0.0027027027027027033	0.0027027027027027033	0.0	0.013513513513513514	0.013513513513513514	0.0027027027027027033	0.008108108108108109	0.0027027027027027033	0.010810810810810813	0.005405405405405407	0.0	0.0	0.0	0.0027027027027027033	0.0027027027027027033	0.0	0.0	0.0027027027027027033	0.005405405405405407	0.0027027027027027033	0.0	0.008108108108108109	0.0	0.0027027027027027033	0.01891891891891892	0.0027027027027027033	0.0027027027027027033	0.0027027027027027033	0.005405405405405407	0.010810810810810813	0.0027027027027027033	0.0	0.0	0.008108108108108109	0.0	0.0027027027027027033	0.0027027027027027033	0.0	0.0	0.0027027027027027033	0.0027027027027027033	0.0	0.0027027027027027033	0.0027027027027027033	0.0	0.0	0.0	0.0	0.0027027027027027033	0.008108108108108109	0.005405405405405407	0.0	0.0	0.0	0.05135135135135136	0.016216216216216217	0.02432432432432433	0.005405405405405407	0.04324324324324325	0.008108108108108109	0.0027027027027027033	0.005405405405405407	0.0	0.008108108108108109	0.010810810810810813	0.0	0.0027027027027027033	0.008108108108108109	0.008108108108108109	0.005405405405405407	0.0	0.0	0.0	0.0027027027027027033	0.03783783783783784	0.0027027027027027033	0.005405405405405407	0.0027027027027027033	0.027027027027027032
P54577	0.030418250950570342	0.01140684410646388	0.015209125475285171	0.024714828897338403	0.04562737642585552	0.009505703422053232	0.0038022813688212928	0.0019011406844106464	0.0038022813688212928	0.01140684410646388	0.030418250950570342	0.0019011406844106464	0.0076045627376425855	0.0076045627376425855	0.015209125475285171	0.028517110266159693	0.0038022813688212928	0.015209125475285171	0.0038022813688212928	0.019011406844106463	0.039923954372623575	0.01140684410646388	0.017110266159695818	0.009505703422053232	0.019011406844106463	0.0076045627376425855	0.0	0.009505703422053232	0.009505703422053232	0.009505703422053232	0.0038022813688212928	0.0	0.0	0.0019011406844106464	0.0	0.0038022813688212928	0.0	0.0	0.0	0.0019011406844106464	0.0019011406844106464	0.0	0.0038022813688212928	0.0	0.0019011406844106464	0.009505703422053232	0.0019011406844106464	0.0019011406844106464	0.0038022813688212928	0.0019011406844106464	0.030418250950570342	0.013307984790874524	0.01140684410646388	0.0076045627376425855	0.017110266159695818	0.005703422053231939	0.0	0.0	0.0	0.0019011406844106464	0.015209125475285171	0.0	0.0038022813688212928	0.0019011406844106464	0.0019011406844106464	0.0038022813688212928	0.0038022813688212928	0.0038022813688212928	0.005703422053231939	0.0019011406844106464	0.015209125475285171	0.0019011406844106464	0.005703422053231939	0.0038022813688212928	0.0076045627376425855	0.019011406844106463	0.0019011406844106464	0.013307984790874524	0.005703422053231939	0.0076045627376425855	0.0076045627376425855	0.0	0.0019011406844106464	0.0	0.0038022813688212928	0.015209125475285171	0.005703422053231939	0.0038022813688212928	0.0038022813688212928	0.0019011406844106464	0.0076045627376425855	0.0019011406844106464	0.005703422053231939	0.005703422053231939	0.0038022813688212928	0.015209125475285171	0.0	0.0076045627376425855	0.0019011406844106464	0.0076045627376425855	0.038022813688212934	0.0038022813688212928	0.013307984790874524	0.02281368821292776	0.019011406844106463	0.009505703422053232	0.0019011406844106464	0.0019011406844106464	0.0019011406844106464	0.0019011406844106464	0.015209125475285171	0.0	0.0076045627376425855	0.005703422053231939	0.013307984790874524	0.005703422053231939	0.0038022813688212928	0.0019011406844106464	0.009505703422053232	0.005703422053231939	0.017110266159695818	0.0019011406844106464	0.009505703422053232	0.0076045627376425855	0.0076045627376425855
P42346	0.07381232822928936	0.009030231645072634	0.027875932469572047	0.01963093835885355	0.0475068708284256	0.010208087946603848	0.0027483313702394976	0.003140950137416569	0.0043188064389477815	0.006281900274833137	0.01963093835885355	0.0027483313702394976	0.009422850412249705	0.01138594424813506	0.0149195131527287	0.014526894385551627	0.004711425206124852	0.005889281507656065	0.005104043973301924	0.009422850412249705	0.0353356890459364	0.00706713780918728	0.016489988221436984	0.012171181782489205	0.031409501374165684	0.008637612877895563	0.0019630938358853552	0.006674519042010208	0.00353356890459364	0.00745975657636435	0.0007852375343541421	0.0003926187671770711	0.0019630938358853552	0.002355712603062426	0.001177856301531213	0.00353356890459364	0.0	0.0019630938358853552	0.0019630938358853552	0.002355712603062426	0.004711425206124852	0.0007852375343541421	0.002355712603062426	0.001177856301531213	0.0027483313702394976	0.006674519042010208	0.0	0.00353356890459364	0.0019630938358853552	0.0043188064389477815	0.0270906949352179	0.005889281507656065	0.005496662740478995	0.002355712603062426	0.01138594424813506	0.00353356890459364	0.0003926187671770711	0.001177856301531213	0.001177856301531213	0.0027483313702394976	0.009422850412249705	0.0019630938358853552	0.003140950137416569	0.002355712603062426	0.006281900274833137	0.009030231645072634	0.0027483313702394976	0.00353356890459364	0.00353356890459364	0.003926187671770711	0.016882606988614057	0.0027483313702394976	0.0043188064389477815	0.0043188064389477815	0.008244994110718492	0.02120141342756184	0.00353356890459364	0.005496662740478995	0.003926187671770711	0.010208087946603848	0.005496662740478995	0.0007852375343541421	0.001177856301531213	0.0015704750687082845	0.003140950137416569	0.006674519042010208	0.002355712603062426	0.003926187671770711	0.0007852375343541421	0.003140950137416569	0.005496662740478995	0.0019630938358853552	0.0019630938358853552	0.001177856301531213	0.003926187671770711	0.01099332548095799	0.0027483313702394976	0.002355712603062426	0.002355712603062426	0.009815469179426776	0.04672163329407145	0.006281900274833137	0.012563800549666274	0.010208087946603848	0.02591283863368669	0.008244994110718492	0.0027483313702394976	0.002355712603062426	0.002355712603062426	0.003140950137416569	0.012956419316843343	0.0019630938358853552	0.004711425206124852	0.006281900274833137	0.009815469179426776	0.01060070671378092	0.0019630938358853552	0.003140950137416569	0.00353356890459364	0.008244994110718492	0.03180212014134275	0.006281900274833137	0.009030231645072634	0.006674519042010208	0.024734982332155483
P34949	0.05463182897862233	0.009501187648456056	0.009501187648456056	0.0166270783847981	0.05463182897862233	0.0166270783847981	0.0023752969121140144	0.007125890736342044	0.0023752969121140144	0.0023752969121140144	0.0166270783847981	0.0	0.004750593824228029	0.0023752969121140144	0.014251781472684088	0.0166270783847981	0.0	0.0023752969121140144	0.009501187648456056	0.0166270783847981	0.04750593824228029	0.009501187648456056	0.019002375296912115	0.014251781472684088	0.04275534441805225	0.011876484560570073	0.004750593824228029	0.007125890736342044	0.009501187648456056	0.007125890736342044	0.0023752969121140144	0.0	0.0	0.0	0.0	0.007125890736342044	0.0	0.0	0.0	0.0023752969121140144	0.0	0.0	0.0	0.0	0.0023752969121140144	0.011876484560570073	0.0023752969121140144	0.0023752969121140144	0.0023752969121140144	0.0023752969121140144	0.021377672209026127	0.007125890736342044	0.007125890736342044	0.004750593824228029	0.014251781472684088	0.0023752969121140144	0.0	0.0	0.0	0.0023752969121140144	0.007125890736342044	0.0	0.0	0.0	0.0023752969121140144	0.004750593824228029	0.0	0.0023752969121140144	0.0	0.004750593824228029	0.007125890736342044	0.0023752969121140144	0.0023752969121140144	0.007125890736342044	0.009501187648456056	0.023752969121140145	0.004750593824228029	0.0023752969121140144	0.0	0.009501187648456056	0.0	0.0	0.0023752969121140144	0.0	0.004750593824228029	0.004750593824228029	0.0	0.0023752969121140144	0.0	0.0023752969121140144	0.007125890736342044	0.0	0.0023752969121140144	0.0	0.0023752969121140144	0.0166270783847981	0.004750593824228029	0.004750593824228029	0.0	0.011876484560570073	0.0332541567695962	0.004750593824228029	0.011876484560570073	0.014251781472684088	0.04750593824228029	0.019002375296912115	0.0	0.0	0.0	0.011876484560570073	0.019002375296912115	0.004750593824228029	0.0023752969121140144	0.009501187648456056	0.007125890736342044	0.011876484560570073	0.007125890736342044	0.0023752969121140144	0.0023752969121140144	0.011876484560570073	0.02850356294536817	0.011876484560570073	0.014251781472684088	0.011876484560570073	0.02850356294536817
