target_id	rpssm0	rpssm1	rpssm2	rpssm3	rpssm4	rpssm5	rpssm6	rpssm7	rpssm8	rpssm9	rpssm10	rpssm11	rpssm12	rpssm13	rpssm14	rpssm15	rpssm16	rpssm17	rpssm18	rpssm19	rpssm20	rpssm21	rpssm22	rpssm23	rpssm24	rpssm25	rpssm26	rpssm27	rpssm28	rpssm29	rpssm30	rpssm31	rpssm32	rpssm33	rpssm34	rpssm35	rpssm36	rpssm37	rpssm38	rpssm39	rpssm40	rpssm41	rpssm42	rpssm43	rpssm44	rpssm45	rpssm46	rpssm47	rpssm48	rpssm49	rpssm50	rpssm51	rpssm52	rpssm53	rpssm54	rpssm55	rpssm56	rpssm57	rpssm58	rpssm59	rpssm60	rpssm61	rpssm62	rpssm63	rpssm64	rpssm65	rpssm66	rpssm67	rpssm68	rpssm69	rpssm70	rpssm71	rpssm72	rpssm73	rpssm74	rpssm75	rpssm76	rpssm77	rpssm78	rpssm79	rpssm80	rpssm81	rpssm82	rpssm83	rpssm84	rpssm85	rpssm86	rpssm87	rpssm88	rpssm89	rpssm90	rpssm91	rpssm92	rpssm93	rpssm94	rpssm95	rpssm96	rpssm97	rpssm98	rpssm99	rpssm100	rpssm101	rpssm102	rpssm103	rpssm104	rpssm105	rpssm106	rpssm107	rpssm108	rpssm109
Q9BYP7	2.29714038663	3.0159116175700005	3.03138317584	4.52652708295	3.4219473781700005	3.90260020999	3.26192792292	3.23161015379	3.58106355383	8.65749490458	3.1760931999299995	2.40300166759	2.53724291273	2.32240905441	2.05982490272	2.26453739732	2.37493051695	3.36860755976	2.6279182879400005	5.43058643691	3.00592921994	2.37486103391	2.39542801556	2.58415168921	2.31698165648	2.5357297263900005	2.54009171762	3.34908282379	2.88604780434	5.82823790995	4.5786548082300005	2.40495491322	2.61451578037	0.943981224137	1.84434253598	1.5540114878600002	2.39564418504	4.369773330859998	2.4561175962	2.86588228028	3.43934130072	2.1798221234	2.2859922179	1.90203662529	1.85040300167	1.83629022296	2.13632573652	3.76952473596	2.59220400222	4.290091717619998	3.87715397443	2.32558983386	2.41026650608	1.70767710456	1.84770860355	1.71033290099	2.24522111049	4.24871842382	2.67191649682	4.07093446977	3.26649064295	2.55940800445	2.56705113952	2.37639738126	2.06962201223	2.06004879254	1.9631045025	3.91342412451	2.72887715397	5.47262367982	3.6020011117300004	3.5084074485800003	3.59790161201	4.25433883021	3.69913841023	3.96615403619	3.74395497499	4.153418565869998	4.05947748749	7.973040578099999	3.5760607745	2.69267648694	2.8319205114	2.3354950281	2.44260700389	2.49385461059	2.56913563091	3.91161756531	2.69816564758	5.18927181768	8.69371873263	5.59011951084	5.94420511395	2.81761472423	4.38229571984	3.9813476622800006	5.58998054475	7.8615897721	5.03501945525	3.37659811006	2.51134290123	2.38145555556	2.51813510802	1.50331189986	2.31512955247	2.31968395062	2.57974621914	4.4093777777800005	3.30795524691	6.05623580247
Q9UKK3	4.03898239505	4.1843602889	4.36575417553	3.5503643515800003	3.8357677178	4.23228219514	4.40038369768	4.43728638679	4.35197007803	5.97733281744	4.2132827110300015	3.3434416715	3.80404817179	2.67078577417	3.37688624492	3.35192977365	3.59540046431	4.67549332559	4.54229541497	5.44798316889	4.26670213452	3.6892774231	3.89611143355	3.0718546462900003	3.74216482879	3.82119365448	4.0075449796900005	4.74680789321	5.0236506094	5.90989553105	3.61594763655	2.58614657896	3.01168826981	1.45737408912	2.48856967821	2.58102792287	2.65900883472	4.3673179854300015	3.66679564068	4.0718062810300015	3.807135487200001	3.28721706326	3.56195589089	2.49872638163	3.1362449216500004	3.42111627007	3.5375798026699994	4.5950377249	4.12260591991	4.95023215322	4.15583284968	3.36099019798	3.740488166630001	2.51824982266	3.36439994841	3.34365125427	3.5656961372300007	5.0977623009	4.2985748371699986	4.97713935642	4.03580641001	3.36484329658	3.73142774231	2.72701038241	3.5036273940800005	3.56360030954	3.5706616366800006	4.97547881602	4.4917295415	5.31094022055	4.49087508867	4.6319645966300005	4.65829947766	4.31237505643	4.7256239117800005	5.192010059969999	5.0642774231	4.9428322693	5.52495647127	6.935577481139998	4.54842974141	4.42795995357	4.7328786999400005	3.56435803186	4.15800928613	4.3356548655400005	4.37826465467	5.30005803831	4.2791642484	5.4373186303	5.934868124069999	5.44072838073	5.86665699362	4.022376991040002	4.88609982589	4.92928999807	5.1049042368	6.93006384214	5.31950087057	4.69413813117	4.20991410558	3.47597988814	4.04603992159	1.7289101767	3.38992778355	3.7415509340300006	3.79704364748	5.46106960019	5.224137466959999	7.651009563360001
P38398	1.81650554959	2.61237170307	2.80604785774	4.24952261606	3.68151778255	4.55594343	4.7100936866000005	4.41923260532	2.8625730994200005	5.27691251939	2.70644617496	2.26114393126	2.43884264232	2.34372389307	2.32612781955	2.58820414131	2.7892722878600003	4.045179914069998	2.40554511278	3.78954081633	2.90495584199	2.35022824919	2.43273361976	2.33233381072	2.51792427497	2.81419322115	3.07330827068	4.07773899033	2.54954350161	3.77242212675	4.24576321757	2.4653076142700003	2.52015455305	0.957035445757	1.64213360783	1.3873970640900002	1.56598341091	4.51903568445	2.50551975176	2.328380475	3.4516574173500003	2.3202201933400004	2.4416621911900003	1.61086496002	1.94374328679	2.09344044635	2.2140843179400003	4.24375671321	2.4575053705700003	2.94918098818	4.39506504356	2.75907775391	2.9069250507200004	1.43412101683	1.98522347536	1.78523690178	1.98578290966	4.80546604607	2.83885308509	2.8840553765400005	4.67903389426	2.9914742212700003	3.1411117078400004	1.5895840792500002	2.08116272825	1.9332408402	1.88319011815	5.037728249190001	2.97542964554	3.07693340494	4.40204678363	4.03980934479	4.21012352309	4.510681465569999	4.442467776580001	5.03783267693	5.058404940919999	5.66917293233	4.24570354458	5.44522019334	2.84986275212	2.52772556391	2.67897422127	2.48427616661	2.3678168635900003	2.9093865616400003	3.00147690655	4.34129967777	2.15843179377	3.54645542427	5.24594223654	3.77960526316	3.78531149302	2.5208855472	2.94891245972	2.78273063611	3.10593447905	5.84640171858	3.74946294307	4.04726100967	2.10614945052	2.29207835497	2.56973324932	1.2218647286	2.32354443641	2.24072462199	2.47256832708	6.02783821107	2.8100562152099995	4.576709657139999
P28776	4.8898467433	4.518096606459999	4.61415571976	4.64942528736	4.61836343733	5.2794198139	4.9729406130300005	5.23823207444	5.48782156541	7.2903667214	5.456212370009999	4.31311576355	4.351908867	3.1517515052	3.9421182266	4.17556102901	3.9288793103400006	4.9950738916300015	5.47783251232	6.01354679803	4.8585112205800005	4.17395320197	4.06188423645	3.2186644772900004	3.8842364532	4.16119321292	3.93688423645	4.8928571428600005	5.20935960591	6.40147783251	3.75451559934	2.9518678160900005	3.0561371100200003	1.93062397373	2.88095238095	3.35837438424	3.5951354679800005	4.18801313629	4.0755336617400015	5.54967159278	4.0292829775599985	3.54525862069	3.6524014778300007	2.88779419814	3.41009852217	3.93007662835	4.08343596059	4.539408867	4.63669950739	6.45935960591	4.553092501369999	4.14015462507	4.0945881226099985	3.0316091954	3.84222769568	4.11617405583	4.4931923919	5.068418171869999	5.00109469075	6.40298303229	4.70703338807	4.31988916256	4.38023399015	3.2794198139	3.93596059113	4.24534756431	4.49661330049	4.9950738916300015	4.87438423645	6.88916256158	4.92255062945	4.56434729064	4.3796182266	4.43582375479	4.89039408867	5.394772851669999	5.4350369458099985	5.1576354679800005	5.87192118227	7.491379310339999	4.89586754242	5.252770935959999	5.023706896549999	4.11193212917	4.93842364532	5.462506841819999	5.61853448276	5.55541871921	4.82142857143	7.34482758621	5.99028461959	6.69488916256	6.43626847291	5.41899288451	5.725369458130001	5.83032293377	6.43626847291	7.22783251232	6.7302955665	6.78571428571	5.40370971821	4.34980289649	4.40374828704	2.17742066391	3.94306032635	4.51014293275	4.66189654027	5.891155394839998	5.78262470646	9.08026006798
Q12931	3.24632527264	3.30296744113	3.19699304568	2.52552552553	2.95617986407	3.0884305358	3.45457957958	3.96483325431	3.37094989727	4.02505136716	3.18646277857	2.54783072546	2.6829658606	1.94345661451	2.7073257468	2.68685791054	2.83268136558	4.1226884779500015	3.43349928876	4.17176386913	3.25966097677	2.83570412518	2.63015647226	1.90973210052	2.73097439545	2.61117038091	2.77204836415	3.9543029872	3.23808677098	4.10508534851	2.68776671408	2.01949976292	2.0408368895200004	0.976608187135	1.77939781887	1.75335862178	1.83943812233	3.5715979137	2.25746799431	2.72759601707	3.12529634898	2.6203769559	2.69007823613	1.6689189189200002	2.10170697013	2.36324482377	2.52329302987	4.31970128023	3.03733997155	2.99110953058	3.2588904694200003	2.66783230599	2.75057294136	1.76284178916	2.24778726095	2.18808281966	2.57240793425	4.73036194089	3.1677730361900003	3.2713766398	3.40297534376	2.79694167852	2.90504978663	1.90510905642	2.45608108108	2.55107080765	2.66322901849	4.83517069701	3.4297652916100003	3.5869487909	4.32716927454	4.3277027027	3.86966571835	3.57633949739	4.4711948790900005	4.43353880196	4.52578236131	4.320056899	4.270981507819998	4.77524893314	3.48577524893	3.21674964438	3.12002133713	2.43717401612	3.16820768137	3.20902481429	3.3543741109500003	4.36059743954	2.7027027027	3.39900426743	4.12541488857	3.93154338549	3.85188477952	2.73399715505	3.27062588905	3.1416943259	3.4724395448100003	4.93385490754	3.44381223329	3.64224751067	3.9914449896699993	2.78584176056	2.8076489661400004	1.10070072171	2.4889344775	2.55413487682	2.87031441681	5.69728176653	3.15229330772	4.61227240444
P24063	3.38358194683	3.2422188755000003	3.68559954102	2.89190093708	3.46511044177	3.5533084719800003	3.49799196787	5.6878944348800005	4.45625358577	4.6810097533	3.21605469497	2.73698364888	3.11531841652	2.1955440810900004	2.94266351119	2.92904953146	3.04991394148	5.3029259896699985	4.11230636833	4.334767642	3.69930914133	2.97697934596	3.15436746988	2.50854608912	3.41932013769	3.3989649072500003	3.5205464716000003	5.79335197935	4.62725903614	4.62854991394	2.9522853318	2.17930053548	2.45802256646	1.38047427806	2.39645486709	2.21256454389	2.37612354179	5.12655383439	3.45544081086	3.19970357621	3.42887024288	2.93050774527	3.34670826162	2.2814233123	2.89436316695	2.85285188373	2.99150172117	5.635649741819999	4.17007314974	3.80303356282	3.5735322241300005	2.8712110346099995	3.28475807994	2.12153375406	2.79562296806	2.51969783897	2.77357047237	5.70744884299	3.90925607191	3.41915280168	3.5572767259500004	2.91275817556	3.27710843373	2.17517689807	2.92824870912	2.76137884873	2.6506024096400003	5.57616179002	3.97547332186	3.77409638554	5.71476381717	5.3942555938	5.98278829604	5.12526295659	5.895976764199999	5.75521132148	5.87091222031	6.519363166950001	6.22375215146	6.42039586919	4.4961751769	4.2544104991400005	4.66006884682	3.2887741442	4.34262048193	3.96863645056	4.09208261618	6.27925989673	4.39672977625	4.79733218589	4.56129279021	4.09907487091	4.48192771084	3.3277873398400004	3.75053786575	3.61751768981	3.737521514630001	7.08907056799	4.81325301205	4.53829604131	4.1786100705	3.02115714614	3.66885016587	1.6437179914700002	3.48584915076	3.25897984584	3.23698532201	8.29819107195	5.13619637889	5.60334592912
Q7Z2W7	3.31117155233	3.40328145462	3.4700690037300004	2.8342399516500003	3.6675229173	3.94696282865	4.14206205299	4.62204089856	4.14168429536	4.5665860783699985	3.43540344515	2.9527425204	3.1048277425200004	2.1510778684400003	3.18721668178	3.12463483429	3.2271078875800003	4.61128739801	4.180643699	4.358340888490002	3.39158355999	3.00124660018	2.92985040798	2.19640878412	3.39732547597	3.2636496423900003	3.45308250227	4.73277425204	3.94990933817	4.1470988214	2.6890299184	2.18670041302	2.25575450791	1.20927772741	2.09040999295	2.01636949733	2.32242872973	4.186964843359998	2.88551425405	2.84592525436	3.4228996675700003	3.06708975521	3.23798730734	2.1441649038	2.6963961922000004	2.8328926161	3.1320262919300004	4.80065729828	3.8042837715300006	3.64381233001	3.84809106477	3.10057167321	3.20317064571	1.99793492495	2.59584970283	2.34708371109	2.8728971491900004	5.08633021054	3.57182431752	3.63317215674	4.09723481414	3.31131006346	3.4475294651	2.27362244384	2.92679057117	2.77724891709	2.86310063463	5.2101087942	4.01654578422	4.10222121487	4.64611665156	4.74467361741	4.7813916591100005	3.963483429030001	4.97234814143	5.29167925859	5.28399818676	5.12239347235	5.38304623753	5.51541251133	4.45406467211	4.08964188577	3.78547144152	2.72247406064	3.62103354488	3.31691346832	3.79669084316	5.55893019039	3.1205802357200003	3.60834088849	4.25959504382	4.36434723481	4.1721441523100005	2.93719149793	3.84678150499	3.70932809509	4.250906618309998	5.9338168631	3.8771532185	3.4646418857699994	4.6197284906	3.2139943601	3.27326499652	1.33520099288	3.2204317550800003	2.95374737085	3.29509950641	6.910588636839999	3.77530980886	4.81387510502
Q15393	3.3331962719300003	3.08947825292	3.4627649853800007	2.4645010964900003	3.44563230994	3.22532894737	3.24946317617	4.06775402047	4.18672331871	4.268000730990002	2.97378700658	2.7455797697400004	3.1037212171099995	2.02550484284	2.9408922697400004	2.89675849781	2.93585526316	3.65265213816	4.08316200658	4.224609375	3.43064692982	3.0783305921099995	3.15686677632	2.3102156432700003	3.4578536184199997	3.40734649123	3.37181332237	3.840871710530001	4.56126644737	4.59580592105	2.38262975146	1.99577394006	2.27599597953	1.08584612573	2.30176352339	2.15570175439	2.2532095212	3.0805464181299995	3.05286001462	3.10233918129	3.4103275767500003	2.9528166118400003	3.51490542763	2.24960023757	3.07062088816	3.0275150767500003	3.15481085526	4.28998766447	3.98488898026	3.849609375	3.2372076023400003	2.80297423246	3.4333881578900005	2.1837536549700003	3.03673245614	2.56958150585	2.80972450658	4.69298245614	3.69298245614	3.48341557018	3.15542763158	2.7814555921099995	3.27425986842	2.25566520468	3.1564555921099995	2.83950109649	2.77415707237	4.56784539474	3.753700657890001	3.63157894737	4.1731085526300005	3.92824835526	4.0501644736800015	3.09763340643	4.3293585526300005	4.6228070175400005	4.59385279605	3.87541118421	5.19284539474	5.51315789474	4.27179276316	4.18976151316	4.7121710526300005	3.0222496345	4.11143092105	3.57483552632	3.55520148026	5.41817434211	3.91817434211	4.36430921053	4.16091008772	4.15398848684	4.58470394737	3.15286915205	3.97615131579	3.59525767544	3.71145148026	5.6751644736800015	4.2615131578900005	3.96916118421	3.75743553861	2.82698170063	3.51160058579	1.20807144833	3.3177695601	3.1326950792400003	3.0321202844700004	5.29552916806	4.57265160973	5.18384513017
P14735	4.9268172888	4.468920541369999	4.526427090149999	3.72571490941	4.98909899585	5.17223313687	5.03019264353	4.76140580659	5.7121261733200015	7.144018773189999	4.62330822964	3.74287819253	3.94756876228	2.64410063305	3.9748280943	3.96870224842	3.93602652259	4.333251473480002	4.96095284872	6.51498035363	4.83520246671	3.999386051080001	3.87205304519	2.64954431347	4.12254420432	3.9017818162	4.04666011788	4.46328585462	4.55365913556	6.06299115914	3.65771665575	2.77376664484	2.84437077057	1.7422506003099998	3.0174225060000004	3.15853525431	3.31310030561	3.63976206069	3.98242741759	4.808884523030001	4.51905970312	3.78253929273	3.98109037328	3.27331641563	4.31409626719	4.51966000873	4.61714145383	4.823796660119999	5.61554518664	6.035486247540001	4.8742632613	4.05481881685	4.11101560795	3.42103252565	4.39654278542	4.38195808775	4.58285581751	5.198482864	5.7415411482200005	6.19831914429	4.99204595067	4.048256385069998	4.25515717092	3.31326402532	4.33595284872	4.37624154115	4.28855599214	5.229494106090001	5.42743123772	5.95051571709	4.86864221786	4.44670923379	4.41760805501	3.67594411701	5.00110510806	5.24023139053	5.42890471513	4.58447937132	5.01915520629	6.6507858546200005	5.2404496834800005	5.1318762279	4.82821709234	4.04316743069	5.28450392927	5.55309975988	5.611124754419999	5.02308447937	4.254420432219998	6.0442043222000015	6.89025321982	6.64808447937	6.194130648330001	4.76435276141	5.64010314342	5.32569308011	5.67694007859	6.57465618861	5.69302554028	5.738212180750001	5.76955028165	4.07575111161	4.25810339564	1.88939128321	4.18320458877	4.62677110048	4.565030369980001	5.615921630340001	4.91806414147	8.2263413206
B5THE3	6.37470188956	5.61345777533	6.023749464930002	4.587598605759999	5.03661407693	5.3539717483	5.86825047392	7.1684706170100005	7.03831101327	8.24918975112	5.81558429646	4.52167033572	4.92989818382	3.8122515746300007	4.21807925151	4.56887115514	4.54416620804	6.072509631259999	6.10773252614	7.076086956519999	5.81528618602	4.62850853054	4.60016510732	3.98348162417	4.60188497523	4.90007185226	4.76850577876	6.2134700055	6.67797193176	7.1270638415	4.6533663548	3.4556274078199998	3.62000091726	2.28973277075	3.03325077967	3.29587843209	3.52797651807	5.3694734911	4.71977618786	5.63492937076	5.30593010457	4.30462300495	4.55902586681	2.94963462362	3.4274215740200003	3.913280437840001	4.4626444689	6.16613924051	5.32299119428	6.11110346725	5.79037485477	4.6787363175	4.70469485721	3.25539656332	3.80258973889	3.90423775454	4.32767687886	6.18770256222	5.31400966184	5.96700911148	5.85507246377	4.82821959274	4.97310126582	3.67397419434	4.16964777105	4.15587354002	4.32003302146	6.2041827187699985	5.58227848101	6.52586681343	7.119611080539999	5.88132911392	6.06597413319	5.310738090869999	6.276417171159999	6.1764202287	5.86020913594	6.0993395707200015	7.08035222895	7.689873417719999	7.351862043660001	5.94159328564	6.13036598789	4.7460710573	5.464364336819999	5.22099920504	5.47936158503	6.83351678591	6.03852504128	7.21931755641	7.791506145660001	6.62100990644	6.922330765	5.46089402556	6.12727022565	5.80960679998	6.428178315909999	8.00605393506	7.03604843148	7.10236653825	6.8074822608800005	4.75632903637	5.19095592177	2.76071487787	4.1240380845	4.6957863003	5.02214803439	7.48050995969	7.49009870734	9.21766929168
Q86U86	3.94477356503	3.98115784623	4.14192502633	3.37397972617	3.74078462349	3.94075829384	4.48550223802	5.163375460769999	4.30861637704	6.25855713533	3.63433056872	3.13196090047	3.37759182464	2.39719918378	3.16069312796	3.14937137967	3.6605450237	4.72348933649	3.82331161137	5.26377369668	3.6296899684	3.44875592417	3.51414395735	2.48418575566	3.43053909953	3.36254278568	3.79028436019	4.92698459716	3.77029028436	5.35559834123	3.48811874671	2.39993088468	2.7061364534	1.41508688784	2.28830963665	2.22903501843	2.71766390205	4.632405213269999	2.81793048973	3.73311611374	4.49686512638	3.38810722749	3.76318127962	2.39312631648	3.11441054502	3.2560805029	3.84071386256	5.398326421799999	3.8598193128	4.33167950237	4.49947340706	3.26703199052	3.59565067141	2.3214520800400003	3.3098341232200004	3.2178120063200004	3.81047590837	5.350315955769999	3.75878751975	4.73439968404	5.3411828594	3.80020734597	4.2450385071099985	2.8222584254900003	3.66202606635	3.83381055819	3.86581753555	6.14617890995	4.59434241706	5.49925947867	4.73104265403	4.57005331754	4.80013329384	4.4862098472900005	5.11018957346	5.02817272249	5.63107227488	5.51184834123	5.1436611374400005	7.51244075829	4.31556082149	3.81027843602	3.90291765403	2.92519088994	3.81842417062	3.7712611901	4.465787914690001	5.1421800947900005	2.8296800947900005	5.39395734597	6.742989731440001	5.20038507109	5.257479265400001	3.7151790416	4.5527251184800015	4.46192074776	5.75666469194	8.01806872038	5.19668246445	4.882405213269999	4.93217325572	3.38054001776	3.57957315139	1.6582206563100002	3.5135665212300005	3.47218470444	4.291853111469998	6.94057568195	3.94329694351	7.50981186033
Q8NB78	5.55636757342	5.00881377724	5.76221410204	4.63384761131	5.46405129246	5.79895791041	6.36381783733	6.72628231154	6.85823521451	7.63939640005	5.362159967519999	4.37743605359	4.87058465286	3.342333198	4.380785627280002	4.6586141561800005	5.13946406821	6.07429963459	6.00852618758	6.81668696711	5.63890580593	4.54841656516	4.991321559069999	3.9635776153699993	4.88672350792	5.13268033563	5.49649817296	6.62895858709	6.61007917174	7.259287454319999	4.6299228583	3.5938726485300005	4.07240492624	2.28596562458	3.43360062255	3.64365949384	4.18659493842	5.4577074029	4.708620922990001	5.5738259575	5.050142103130001	4.47244214373	4.87545676005	3.5912166734300004	4.1158647990300015	4.56645012857	4.9284409257	5.93118148599	5.7515225335	5.99390986602	5.6716741101600014	4.9774834213	5.38374610908	3.87055081878	4.3222865069699985	4.37413723102	4.97865069698	6.47185004737	6.20672621464	6.348829340909999	6.20153268372	5.11936662607	5.248020706459999	4.39973271079	4.77557856273	5.13278183787	5.219701583430001	6.86738733252	6.89844701583	7.069579780760001	6.85119772635	5.97091961023	6.49512789281	5.09649478955	6.17585261876	6.64663689268	6.98934226553	7.487210718639998	7.04628501827	8.12302070646	6.956557044249999	6.100030450669999	6.716199756390001	5.32162674245	6.0211632155900014	6.33583705508	6.580085261880001	7.384287454319999	6.2868453106	8.095615103530001	7.33272431994	6.62012789281	6.932399512789999	5.84720530518	6.302527405599999	6.27554472865	7.07825822168	8.58099878197	7.478684531060001	6.635809987819999	6.984603091910001	4.86654301419	5.62264756898	2.64995356146	5.0182200555300005	5.8986181245800005	6.53068890191	8.31409505035	7.5503164201	9.78853428526
Q14191	4.29023992546	5.10528767761	5.6977929187	4.52189610995	4.66454111344	5.586225638639998	5.73165618449	5.5949219659899985	4.760773351969999	5.462613556950001	5.23212205917	4.92697414396	5.36346960168	3.43423402438	4.297955974840002	4.7622097989	4.8106219427	5.95283018868	5.4891684137	5.71453529001	5.3057884929000005	5.18815513627	5.38128930818	3.8538124078	4.87534940601	5.32702461371	5.37700908456	6.06830887491	6.13504542278	6.1322501747	4.306778476590002	3.80425498874	4.189562466030002	2.39960400652	3.40485480239	3.55757434583	4.09554313223	5.620700364939999	4.69780262443	4.69850143645	4.42452830189	4.40024458421	4.91308525507	3.56025312524	3.82119147449	4.17381007842	4.78511530398	5.996855345909999	5.18099231307	5.350454227809999	5.19795791599	4.8845795481	5.29341369672	3.66006677537	4.1063067784800005	4.09763956829	4.804914977869998	6.86757512229	5.8945958537199985	5.97099930119	5.4563242487800006	4.98305380853	5.63268693222	3.75941455082	4.11766247379	4.30856432953	4.63067784766	7.06533892383	6.06708595388	5.9357092942	5.51758676916	6.1139063591900005	6.46462264151	5.53323239382	6.14404262753	6.943085643300001	7.17260656883	6.54227812718	6.25995807128	7.033542976939999	4.543209876540001	5.32914046122	5.74414744934	5.056409659140001	5.115391334730001	5.9097756037	6.281621243890001	6.491963661769999	5.319357092940001	5.84067085954	5.730258560449999	6.357092942	6.46636967156	4.4836167404300005	5.1429944095	5.30390558273	6.32459818309	7.280922431869999	5.43605870021	5.035639413	5.19098880254	5.2931691768	5.83245477962	3.18084988331	5.21967057344	6.1408906102100005	6.17848176945	7.40499623529	6.6658968197	8.271168190760001
Q99707	4.11155063291	4.29202927215	4.50791139241	3.35065049226	3.71077267932	4.13655942335	4.28695279536	4.875395569619999	4.59889240506	5.03507383966	4.59292589662	3.85680379747	4.13162579114	2.59811225387	3.40496439873	3.657052127290001	3.685126582280001	4.98427610759	4.72438686709	5.428105221519999	4.63703190928	4.015625	4.17454509494	2.79649041842	3.47122231013	3.80281953235	3.76483386076	5.0410403481	4.923160601269999	5.541435917719999	3.34137658228	2.70003735935	2.90444796062	1.4567950070299998	2.3195982770700003	2.41974331927	2.5720705872	4.2016526019699985	3.70020218003	3.93807137834	3.59381592827	3.44847705696	3.60245253165	2.42547907876	3.19026898734	3.40016262307	3.48704509494	4.6295490506300006	4.34473892405	3.96776107595	3.91055731364	3.6612715365699993	3.77298699015	2.55937939522	3.40926072433	3.2865682137800003	3.52737122011	5.27522855134	4.72288150492	4.51349331927	4.0448971519	3.88024129747	4.02907436709	2.65583245429	3.2976661392400004	3.22017844585	3.23111155063	5.43176424051	4.74228639241	4.45826740506	5.43710443038	5.24732990506	5.540348101269998	4.07230133615	4.55399525316	5.06003867792	5.11184731013	5.46835443038	5.24881329114	5.883306962030001	4.62842827004	4.67652294304	4.67405063291	3.64126230661	4.46301424051	4.8531557665300005	4.89903085443	5.32792721519	5.13844936709	5.24208860759	4.9650580168800005	5.240605221519999	5.23219936709	3.95943213783	4.17701740506	4.37201125176	4.63597705696	6.34414556962	5.39992088608	4.82397151899	4.34357765661	4.05832773516	4.31525629208	1.51616178975	3.45248105735	3.89824722565	3.97996000562	6.068136668280001	5.62247558937	6.36277398491
Q93009	4.87097588051	4.5565521243300005	4.71735291149	3.4218891916400005	4.5465233626	4.8366131799400005	4.75875466747	5.46371985064	5.12251488546	6.30250277525	4.77977091533	4.18698910082	4.41621253406	2.93457967504	4.00227066303	4.10346654556	4.08628519528	5.38578564941	5.369891008169999	5.803587647590001	4.82896861439	4.3697774750199985	4.38147138965	3.1981279644800003	4.43574023615	4.5468513472600005	4.3769300635800015	5.666893732969999	5.55245231608	5.7972297911	3.511908366130001	2.74824654355	2.9299374306200003	1.7572408921200002	3.1377030981900003	3.14956100515	3.31405792714	4.62286809971	3.9849631648	4.32874154809	4.70173579574	4.00715258856	4.34763851045	3.01352305984	4.04314259764	4.27626400242	4.48206176203	5.93324250681	5.40326975477	5.669391462309999	5.03345443536	4.1291124230500005	4.399964678580001	2.99127056212	4.23155717025	4.1253405994599985	4.53658290443	6.30951660107	5.60500555051	5.4126047028	4.67357957412	4.10274750227	4.14918256131	3.22711676254	4.54859218892	4.648955495	4.63351498638	5.902815622159999	5.5994550408700015	5.9046321525900005	5.61802401857	5.523955495	5.69777475023	4.60995055001	5.644868301540001	6.069179533759999	5.917347865580001	6.305631244319999	6.271117166209999	7.267938237969999	5.14754263801	5.30824250681	5.4325613079	3.90513674437	5.38782924614	5.46972449289	5.58855585831	6.401907356950001	4.24750227066	6.013623978200001	6.0888081542	5.87045867393	5.6618982743	4.18336865476	5.37920072661	5.322585528309999	5.7502270663	7.477293369660001	5.6598546775699985	5.37057220708	5.219488828359999	4.1621142964	4.55850935932	1.92271590746	4.30871686852	4.53556230052	4.69993099496	7.04162371007	5.18816143557	7.63598604748
Q9Z1T6	3.26799724343	3.2679442324	3.36966576548	3.25455894826	3.78084579092	3.72102947413	3.9276134436	4.52406700594	3.49345313825	4.89501166243	3.47609865352	2.89807967557	3.0802719465599995	2.39250026506	3.0073950381700003	2.8220221056	3.0686426526700004	4.68541269084	3.5110329198500003	4.33307490458	3.48242021841	2.95079914122	3.02540553435	2.53781674088	3.17879293893	3.02920244911	3.2297829198500003	4.691972805340001	3.53619990458	4.30265982824	3.16685220526	2.40431509754	2.49864159245	1.3574533503	2.00158370441	2.02335135708	2.32599130619	4.800307463949999	2.91791242578	2.8325116624299995	3.5922921967800003	2.95729961832	3.04526479008	2.08988019508	2.5221254771	2.62484096692	3.09959446565	5.22280534351	3.4778148855	3.5608301526699995	3.52160199321	2.9149173028	3.02268209288	2.0038167938900004	2.39855677481	2.41780640373	2.88422391858	5.21040076336	3.39368638677	3.4851304071199998	3.72230173876	3.1496898855	3.1900644084	2.41796543681	2.86122375954	2.91547391858	3.14730438931	5.39861641221	3.75143129771	4.04508587786	4.64302374894	4.63430343511	4.7122495229000005	4.712017599659999	4.968451812980001	5.12643129771	5.12476145038	5.703482824430001	4.66459923664	5.95610687023	3.49090860899	3.5388835877900005	3.43433921756	2.84504877014	3.3284231870200003	3.27695610687	3.47280534351	4.92604961832	2.75071564885	3.77027671756	4.7420218405400005	4.29580152672	4.31673425573	2.93665182358	3.48515028626	3.42644720102	3.97972328244	6.57872137405	3.8427958015300008	3.74976145038	3.68285769087	3.04395793068	3.1520754608	1.71407162718	3.00529675543	3.02715065975	3.36102873306	6.36533331332	3.63802684717	5.71176481423
