target_id	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
P08246	0.11990551363304792	0.10277615454261248	0.07279977613435051	0.03425871818087083	0.04710573749869739	0.05138807727130625	0.021411698863044268	0.11562317386043905	0.029976378408261974	0.05138807727130625	0.1284701931782656	0.0	0.017129359090435416	0.042823397726088536	0.0642350965891328	0.0642350965891328	0.03854105795347969	0.01284701931782656	0.008564679545217708	0.11990551363304792	3.479697228064488e-06	2.982597624055276e-06	2.112673317039154e-06	9.941992080184251e-07	1.367023911025335e-06	1.491298812027638e-06	6.213745050115158e-07	3.3554223270621856e-06	8.69924307016122e-07	1.491298812027638e-06	3.728247030069095e-06	0.0	4.970996040092128e-07	1.2427490100230316e-06	1.8641235150345474e-06	1.8641235150345474e-06	1.1184741090207285e-06	3.728247030069095e-07	2.485498020046064e-07	3.479697228064488e-06	0.03471117778245933	0.034985629084380035	0.03573994139539225	0.03511375026686684	0.03469865279509243	0.03487152314350105	0.033464224675772244	0.03471340074503532	0.033724441052054806	0.03070241228858576	0.03122247590346252	0.0354667452472589	0.033799922857588746	0.03332470262010885	0.03311824716556555	0.034876127515224585	0.0325561022824453	0.031331094025922934	0.032038491591790313	0.032414626195143674	0.03243389758058834	0.03291402880531949	0.033093126532225486	0.033582463502765815	0.033580046121964136	0.03418535185118456	0.03348877704262451	0.02981557312392872	0.029785867389394063	0.029964839643744707	0.03768507126997801	0.03717638924519539	0.03667788533480485	0.03318334968356068	0.033813038179449265	0.033707267811206185	0.03379600009052183	0.0372956434401972	0.032417617453544885	0.033382525067397084	0.0338804076032826	0.0369502089253712	0.03506116829268568	0.031958570824222585	0.03301994061623275	0.03351480327202392	0.031342900537167075	0.032943660681997534	0.031798107072048415	0.031310539352946073	0.030376638326893964	0.034227271279470124	0.030870792615749425	0.0319812385661654	0.03233908814360153	0.03387779783036155	0.03353983223708579	0.032374618337798096	0.030016688503630894	0.029480815130508962
Q13107	0.052704852222618837	0.043920710185515695	0.041968678621715	0.05758493113212058	0.025376410329409068	0.04099266283981465	0.06929712051492477	0.058560946914020924	0.022448362983708024	0.025376410329409068	0.08881743615293174	0.05758493113212058	0.021472347201807674	0.03513656814841256	0.050752820658818136	0.08686540458913104	0.04977680487691779	0.014640236728505231	0.0400166470579143	0.056608915350220224	1.8363176186769143e-06	1.5302646822307618e-06	1.4622529185760612e-06	2.006347027813666e-06	8.841529275111071e-07	1.4282470367487112e-06	2.414417609741869e-06	2.040352909641016e-06	7.821352820290563e-07	8.841529275111071e-07	3.0945352462888737e-06	2.006347027813666e-06	7.48129400201706e-07	1.2242117457846096e-06	1.7683058550222141e-06	3.0265234826341736e-06	1.7342999731948638e-06	5.10088227410254e-07	1.394241154921361e-06	1.9723411459863155e-06	0.032926317066874926	0.034480379464426315	0.033708417350016305	0.03405390068198443	0.03371859719462148	0.033154498039696986	0.032430864517946766	0.0334167384496506	0.033151560329795014	0.033064988413151516	0.034108884531057836	0.032740818045008016	0.03339404608272141	0.03272081528476898	0.0328236317152817	0.0320110564129679	0.034266751472521784	0.03383701718943946	0.03309804343244187	0.03336324956395033	0.033047337655743754	0.033514661722642336	0.03322300429462381	0.03288001126692313	0.03403940128433326	0.032594564129723363	0.032631566644843624	0.033798310453162464	0.034160076266013785	0.03266447526176665	0.03336179342259934	0.035241675976485275	0.03231652742816662	0.03303736710820187	0.0341582859879359	0.03373021314631685	0.03277744315045452	0.033290758536050194	0.033271150744588536	0.033188421235278966	0.033695894410376695	0.033012621027996104	0.033607485918801944	0.032601904788461734	0.03366277268147685	0.03216288545348246	0.033643722586477166	0.03385723871729473	0.03225520802205553	0.03312238181277025	0.0328878262428661	0.03410721935519577	0.0323347103731797	0.033817366820852165	0.03366716624140895	0.03329734887594833	0.03358197130566689	0.033588388215567706	0.033585246072086856	0.033136970336074184
P27169	0.05143298767062475	0.017144329223541584	0.06571992869024272	0.04857559946670115	0.008572164611770792	0.022859105631388783	0.07429209330201353	0.06857731689416634	0.03428865844708317	0.05429037587454835	0.13143985738048547	0.05714776407847195	0.017144329223541584	0.045718211262777565	0.05714776407847195	0.06857731689416634	0.05429037587454835	0.011429552815694391	0.04857559946670115	0.07714948150593713	1.7721726712897926e-06	5.90724223763264e-07	2.2644428577591798e-06	1.6737186339959152e-06	2.9536211188163207e-07	7.876322983510189e-07	2.5598049696408115e-06	2.3628968950530566e-06	1.1814484475265283e-06	1.8706267085836701e-06	4.528885715518359e-06	1.9690807458775467e-06	5.90724223763264e-07	1.5752645967020375e-06	1.9690807458775467e-06	2.3628968950530566e-06	1.8706267085836701e-06	3.9381614917550943e-07	1.6737186339959152e-06	2.6582590069346888e-06	0.035591209717916926	0.03412358570184842	0.03558781114038717	0.037963527128864805	0.03291654348894728	0.03410956621236468	0.031950808852822775	0.034414847853638963	0.03368747739870223	0.033159138890587365	0.032970410685628816	0.033862221831529614	0.03376502720029554	0.031087033257023562	0.03374636788384626	0.03179987132129395	0.03324605863957903	0.034221821851082884	0.03048566190658825	0.03502729129762571	0.03199961990107748	0.03365776170433672	0.033610302772180085	0.03191467832193942	0.03464713265568404	0.029340926472167763	0.032342224175593744	0.03240222532753267	0.032420475751729946	0.03109098245326025	0.034945413832741044	0.034355368941835114	0.03517080466031792	0.03753639919599282	0.034770264100395236	0.03475802626355961	0.034724748798954284	0.03395686638048441	0.03439959449538752	0.032009731039519665	0.03219493292907318	0.033540986681551345	0.03262854420012287	0.030334880184094876	0.0338446976957955	0.03296440045754348	0.033769892318259616	0.03450489108827332	0.03248284207033166	0.034813702021649295	0.03248339341294052	0.033175170860582213	0.033957279887441044	0.032733545430896786	0.033948822685637495	0.029989946464435775	0.031644151508240036	0.032550194477244415	0.031727364860560825	0.030083044602100862
O00748	0.08397243893557134	0.04478530076563805	0.037321083971365035	0.0429192465670698	0.011196325191409513	0.06157978855275231	0.06344584275132056	0.08583849313413959	0.03358897557422853	0.0429192465670698	0.11569536031123162	0.035455029772796784	0.035455029772796784	0.05598162595704756	0.07091005954559358	0.07091005954559358	0.037321083971365035	0.016794487787114266	0.022392650382819027	0.07464216794273007	2.8407372478263335e-06	1.5150598655073781e-06	1.2625498879228149e-06	1.451932371111237e-06	3.7876496637684453e-07	2.0832073150726447e-06	2.1463348094687854e-06	2.903864742222474e-06	1.1362948991305336e-06	1.451932371111237e-06	3.913904652560727e-06	1.1994223935266744e-06	1.1994223935266744e-06	1.8938248318842227e-06	2.398844787053349e-06	2.398844787053349e-06	1.2625498879228149e-06	5.681474495652668e-07	7.575299327536891e-07	2.5250997758456297e-06	0.034041557723040336	0.03511234776637715	0.03217636918701481	0.034571807286861635	0.033108446464711845	0.034663639546081544	0.033398215944514836	0.03565273504284296	0.034106491930620444	0.033159738883073324	0.03400381136531712	0.03288088302125063	0.034736750989765225	0.032264713417726784	0.034927816279156566	0.033393318671876115	0.032722458938506005	0.03317930856666453	0.03284405308274434	0.034982394445750895	0.03270440971587582	0.03296162718642274	0.0323624200155638	0.03327840686772286	0.0332713701639455	0.03057694353013312	0.03186880725363929	0.032324553483950184	0.032054704505927775	0.030803844524353825	0.03257789039554438	0.034981128856207695	0.032856415213569586	0.03344398699316056	0.03333141173240392	0.03593886763743875	0.03480435293365019	0.034517148085145506	0.033769724864244635	0.03446566130071601	0.03422012691126222	0.032964274850494836	0.03347038691131702	0.03181331543441608	0.033639941048515615	0.03436987795346875	0.03249459366668867	0.03259179738255985	0.03345767934669508	0.034090892304734444	0.03411585291601868	0.03249775635415792	0.032579272887671665	0.034103536741861985	0.03310492290800944	0.031766941977032684	0.03189134101748972	0.03201299401194052	0.03256756273746117	0.03156028149862803
Q5S007	0.04673283565972987	0.038637383813162486	0.04710081074366475	0.04526093532399034	0.02355040537183237	0.038637383813162486	0.06770741544401808	0.04378903498825082	0.029070031630855583	0.058876013429580924	0.13099912988081758	0.06476361477253903	0.025758255875441657	0.035325608057748564	0.0345896578898788	0.07543489220665058	0.035325608057748564	0.009567352182306902	0.01987065453248357	0.058876013429580924	1.585352162908002e-06	1.3107242291759068e-06	1.5978352508049152e-06	1.5354198113203482e-06	7.989176254024576e-07	1.3107242291759068e-06	2.296888173032066e-06	1.4854874597326947e-06	9.861639438561586e-07	1.9972940635061438e-06	4.443979291301171e-06	2.1970234698567584e-06	8.73816152783938e-07	1.1983764381036863e-06	1.1734102623098595e-06	2.559033018867247e-06	1.1983764381036863e-06	3.245602853197484e-07	6.740867464333237e-07	1.9972940635061438e-06	0.03271540509714044	0.034721721902855066	0.03286714812322547	0.034340368790363625	0.03400235372259765	0.034313916754264935	0.032703998752678626	0.03320213390970802	0.03361107359907691	0.0333102438118478	0.0334231422841474	0.033261803167026045	0.0326014711061572	0.03329601130834883	0.03430875354867223	0.03339003313721018	0.03325542376698334	0.03301051445410718	0.033699219307417885	0.033178634321695294	0.03261959748519681	0.033411112737083457	0.033148856306002866	0.032972401177206116	0.03221072778468891	0.033473340635552566	0.033101953097879305	0.03334180819938262	0.03280605921803361	0.03333279740951471	0.033341201798127384	0.0345429549115072	0.03321115673334372	0.034212120626210464	0.03392426311592522	0.035116874864038104	0.03263007148835998	0.033737049253500045	0.0331320851096783	0.03302477798949885	0.033933079920906814	0.033698945876003514	0.033062182314073166	0.03360631262564688	0.03395851171587918	0.03324936122385222	0.03257789842249483	0.032946492800370944	0.033297467299680555	0.03282973473434474	0.032934481573196527	0.03358197185255669	0.03289229372934012	0.03262480986681143	0.032865187952280765	0.0334733377801338	0.032740309637577625	0.033654559760368456	0.03216009071889393	0.03304040182231063
O95352	0.08178064527444362	0.042969491584877166	0.03881115368956648	0.05821673053434971	0.027722252635404624	0.03742504105779624	0.04990005474372832	0.06376118106143064	0.01940557684478324	0.03326670316248555	0.12059179896401012	0.05128616737549856	0.023563914740093932	0.04990005474372832	0.056830617902579476	0.06791951895674132	0.042969491584877166	0.013861126317702312	0.029108365267174856	0.06514729369320088	2.62542290445641e-06	1.3794594921720124e-06	1.2459634122843984e-06	1.8689451184265971e-06	8.899738659174272e-07	1.2014647189885268e-06	1.601952958651369e-06	2.046939891610083e-06	6.229817061421992e-07	1.0679686391009128e-06	3.871386316740809e-06	1.6464516519472406e-06	7.564777860298131e-07	1.601952958651369e-06	1.8244464251307258e-06	2.1804359714976967e-06	1.3794594921720124e-06	4.449869329587136e-07	9.344725592132988e-07	2.091438584905954e-06	0.03388820085931047	0.034569469257541216	0.032299125992376936	0.03508298794868362	0.03366588502652612	0.034140182551862505	0.03430312106200596	0.033086013262312065	0.03265731551589062	0.03309039795240014	0.03198156301426672	0.033056881471741434	0.032628606489672606	0.03307598293547477	0.034085817966943086	0.03354777547806305	0.03212103158810645	0.033299440370622636	0.03410036785262752	0.033928451352356816	0.03250517690231758	0.03220745418597347	0.031606511430587576	0.032761974920431244	0.033233557328344564	0.034854307918361783	0.03386068929579508	0.032888950045287066	0.032197115033241824	0.033889532359104524	0.03458582173734469	0.034454288049831416	0.032867526945071265	0.034060697107629434	0.03321081211450226	0.03469119019319998	0.034195950885902236	0.03409674104919909	0.0322831434054939	0.03358153517821949	0.031917239550260615	0.0320581624620593	0.032970390124493994	0.03357165201843848	0.03381301293087529	0.033631066673727124	0.03219812865195214	0.03329800730401552	0.03374285629102502	0.034117780031389384	0.03300591788122142	0.033314075782164665	0.03229693355054629	0.032997414180932584	0.03249760485783335	0.034411538155182074	0.03356518635830258	0.03230512131011273	0.032192980153137804	0.034067180567242644
Q13698	0.06722205715546152	0.05240144612906057	0.0423446029325742	0.03811014263931678	0.02170160900294428	0.034404989882716536	0.0682806722287759	0.06034105917891824	0.016408533636372503	0.07251513252203333	0.11168389023466443	0.04604975568917445	0.033875682346059366	0.06457551947217566	0.0471083707624888	0.059282444105603876	0.04816698583580315	0.013232688416429435	0.031229144662773475	0.06245828932554695	2.2425669425612013e-06	1.7481427347524325e-06	1.4126405937393397e-06	1.2713765343654056e-06	7.239783042914116e-07	1.1477704824132135e-06	2.277882957404685e-06	2.0130128460785588e-06	5.47398230073994e-07	2.419147016778619e-06	3.7258395659875085e-06	1.536246645691532e-06	1.1301124749914715e-06	2.1542769054524933e-06	1.5715626605350152e-06	1.977696831235076e-06	1.6068786753784989e-06	4.4145018554354364e-07	1.041822437882763e-06	2.083644875765526e-06	0.0336810248944781	0.032498757334771734	0.031173565730571045	0.03242223984331119	0.031663088818989	0.032831764925630565	0.03317771085698478	0.033451478348341085	0.03193928789623788	0.03290672948170928	0.033306157228805616	0.032997875233837334	0.03150480686338791	0.03405674448063086	0.033687167931887065	0.03270938987004749	0.03426707033511995	0.03428486994189329	0.034124984660833	0.03320686633351128	0.03413432693885502	0.03392783300627748	0.03390030419767274	0.03450228105413743	0.03385884041541193	0.032964203864200445	0.033930735517085545	0.03431105261557088	0.03423012345165384	0.033819410391499286	0.0333196941118207	0.03323117275481477	0.03105129527020224	0.032249887263775964	0.031854121875033954	0.032352759283413544	0.032260644521897294	0.03367052163747513	0.03255218175603173	0.03268760101494906	0.03315456702121703	0.033713695465621286	0.032688914770701245	0.03376516502565418	0.0332739475119932	0.03283505420592432	0.03404516451773925	0.03478043158617539	0.034189532854817926	0.03281711720198532	0.03435126784219589	0.03392979239464782	0.033926214882344166	0.034625323648982805	0.0338359330219983	0.03345771262943052	0.034077252648826044	0.03353142774721333	0.033889050074123635	0.0338825378009865
P10828	0.04675748067955672	0.048705709041204914	0.02532696870142656	0.05455039412614951	0.03896456723296393	0.031171653786371142	0.07403267774263148	0.044809252317908534	0.03701633887131574	0.042861023956260326	0.08377381955087246	0.07403267774263148	0.02532696870142656	0.03701633887131574	0.03896456723296393	0.0564986224877977	0.05455039412614951	0.01168937016988918	0.021430511978130163	0.05065393740285312	1.6552248216355597e-06	1.724192522537041e-06	8.965801117192614e-07	1.931095625241486e-06	1.379354018029633e-06	1.1034832144237064e-06	2.6207726342563024e-06	1.5862571207340778e-06	1.3103863171281512e-06	1.5172894198325962e-06	2.9656111387637107e-06	2.6207726342563024e-06	8.965801117192614e-07	1.3103863171281512e-06	1.379354018029633e-06	2.000063326142968e-06	1.931095625241486e-06	4.1380620540888993e-07	7.586447099162981e-07	1.7931602234385228e-06	0.03332001117894995	0.0340126733805715	0.03441840771753447	0.032359945088373164	0.033950940258121634	0.035393577058839235	0.034575247893560604	0.03360526921707978	0.03599472259693225	0.035350554526751794	0.033254367962178226	0.033885300937806645	0.03400280969519931	0.032829005224471665	0.03469312330753091	0.032819538588039585	0.030856030271350962	0.03234276307798331	0.034050729488919435	0.03383644307213042	0.032309293683667216	0.030031953637582626	0.03300392203735135	0.03531928331849616	0.03208962664978895	0.03244428292003476	0.031379706067225725	0.03210884748115927	0.0323628619758762	0.03145053332484493	0.034777487334098973	0.03517697584480072	0.033644279040586735	0.03516414785243304	0.03366581075680817	0.035299000398005716	0.03565453579292294	0.03265675811845877	0.036187869920764185	0.03486195897416311	0.032868578618237485	0.033345159225006915	0.03320775487450089	0.031811138240935614	0.03523930195610538	0.032080332971094284	0.030980718844691144	0.032458151830172775	0.03353084786291406	0.03340567838254796	0.032789334729901684	0.030874494791762682	0.033274143183388664	0.032906310847400685	0.033130090346515734	0.03209997497231102	0.033412306178604585	0.0320135308560011	0.032705235515422426	0.030778022771741687
P17706	0.037273352291234164	0.06358395390857592	0.048236102965126565	0.04604355283034808	0.01534785094344936	0.048236102965126565	0.07235415444768982	0.0438510026955696	0.0219255013477848	0.048236102965126565	0.08112435498680376	0.06358395390857592	0.03069570188689872	0.037273352291234164	0.037273352291234164	0.06358395390857592	0.05262120323468352	0.01973295121300632	0.03069570188689872	0.048236102965126565	1.4288238501159746e-06	2.4374053913743097e-06	1.849066158973614e-06	1.765017697202086e-06	5.883392324006956e-07	1.849066158973614e-06	2.7735992384604213e-06	1.6809692354305585e-06	8.404846177152791e-07	1.849066158973614e-06	3.1097930855465333e-06	2.4374053913743097e-06	1.1766784648013911e-06	1.4288238501159746e-06	1.4288238501159746e-06	2.4374053913743097e-06	2.01716308251667e-06	7.564361559437512e-07	1.1766784648013911e-06	1.849066158973614e-06	0.033274447583162066	0.033487279740275086	0.033374474132115826	0.03494585858884052	0.03468910789848776	0.035169612715194934	0.032748366226803265	0.0332737665770902	0.03643302456382827	0.03541295486519845	0.03178023869863137	0.033629773135024306	0.033315674761111344	0.03220198536427664	0.03186845814585431	0.034341658644474714	0.031845765909724426	0.033690367108314107	0.032817921371748895	0.03366462459643665	0.03171781855033436	0.030672154775471236	0.035247289065839814	0.03359922849984171	0.03150564284273168	0.03317838779591216	0.03307331750462835	0.03282982648047073	0.03263088171665637	0.031387542006741896	0.033054200827428534	0.034254925557142754	0.03323872082040174	0.03578556571384876	0.033908494607412874	0.036047704461267975	0.03401974955625984	0.03400543610322015	0.0349676985371962	0.03514023321952079	0.032831237068041016	0.033065101912920294	0.03254215238377785	0.03330224464780866	0.03169861680690026	0.031130667731325338	0.03228742671068688	0.03299740087696333	0.034242099761876414	0.0313745091286169	0.032403312729777464	0.03256404700806933	0.034220583355662915	0.032545640394941365	0.03197625409067015	0.034303438329277285	0.03418893070495975	0.031918042126047194	0.032294554020245114	0.033690926759271086
P06746	0.04683512117496734	0.049437072351354416	0.031223414116644893	0.05464097470412857	0.007805853529161223	0.03382536529303197	0.07025268176245103	0.05724292588051564	0.02341756058748367	0.05984487705690272	0.06765073058606394	0.09367024234993468	0.018213658234709523	0.03642731646941905	0.03642731646941905	0.05464097470412857	0.049437072351354416	0.0026019511763870746	0.031223414116644893	0.04683512117496734	1.9437280366830717e-06	2.051712927609909e-06	1.295818691122048e-06	2.2676827094635843e-06	3.23954672780512e-07	1.4038035820488851e-06	2.915592055024608e-06	2.3756676003904214e-06	9.718640183415358e-07	2.4836524913172585e-06	2.8076071640977702e-06	3.887456073366143e-06	7.558942364878612e-07	1.5117884729757224e-06	1.5117884729757224e-06	2.2676827094635843e-06	2.051712927609909e-06	1.0798489092683733e-07	1.295818691122048e-06	1.9437280366830717e-06	0.03418891875803079	0.035682046619234686	0.03281672880691997	0.03152282011812154	0.035014518126493505	0.032616019757270964	0.032962496096308906	0.034647923761154865	0.03754441945344058	0.03184867885623288	0.034089676697431744	0.033196900413692165	0.03405750877503804	0.02920464944581152	0.033405509767698044	0.03506253921701469	0.032749536279936084	0.03137503033208321	0.033522246047031544	0.03304785986972336	0.033355640511256286	0.034259938234804915	0.0314144634225516	0.03237560831520681	0.03492855538391827	0.032359799120054177	0.03224411402899596	0.03377390364247028	0.03196833556556676	0.03216166340011861	0.03466397067268583	0.03677823924760966	0.033434130749920084	0.033464010169239534	0.035171154108391	0.03269548170051323	0.03291852449272261	0.03531664215193673	0.03707314598473085	0.0339316495378873	0.03443197593301861	0.03252286785236668	0.0332984585329596	0.030713667392800268	0.03383067286638161	0.03345472346861982	0.033248979855936917	0.03158809664405851	0.033842605196829016	0.031855272861189686	0.03303281570127958	0.03629089263636775	0.03216159360128186	0.030617938786993624	0.034737767547145235	0.032347943127554304	0.030577692818145194	0.03302160686960138	0.03208244067623248	0.03089493083071005
P29477	0.05425179885393962	0.05344207051283604	0.030769676961935905	0.0412961453962824	0.019433480186485837	0.05587125553614677	0.05991989724166465	0.05182261383062889	0.03238913364414305	0.03724750369076451	0.0963576725913256	0.04939342880731816	0.019433480186485837	0.045344787101800274	0.05425179885393962	0.062349082264975375	0.059110168900561075	0.016194566822071526	0.029959948620832327	0.057490712218353925	1.9954630615737504e-06	1.9656800308039934e-06	1.1317551692507838e-06	1.518934569257631e-06	7.147927384741794e-07	2.0550291231132653e-06	2.203944276962053e-06	1.9061139692644782e-06	1.1913212307902988e-06	1.3700194154088436e-06	3.544180661601139e-06	1.8167648769552056e-06	7.147927384741794e-07	1.6678497231064185e-06	1.9954630615737504e-06	2.293293369271325e-06	2.1741612461922956e-06	5.956606153951494e-07	1.1019721384810266e-06	2.1145951846527803e-06	0.03367006703683933	0.03412549048306397	0.033920744032243516	0.03268928763231933	0.0337510359032808	0.034074713309494534	0.03385276936232872	0.033398905533861906	0.03386777978242475	0.03429185305743967	0.03249305547500562	0.03437660853749555	0.033184513194178034	0.033299208460619005	0.034128113840943435	0.033605980115608634	0.033082583861844386	0.032686009771021686	0.03223149403026746	0.033111956838390806	0.03518997911765023	0.03306434562166227	0.033760606082544296	0.03239753287525243	0.031006344442446425	0.032389140202942604	0.03286526945549605	0.03304463391881775	0.03373553859353327	0.031894711089880096	0.03414934816933315	0.035201397991637906	0.03374217542077057	0.03268836542134732	0.03353195189808224	0.034296110010057286	0.033811998758107184	0.033008470457757594	0.03355478356947033	0.033728210157642616	0.03332463222089396	0.03397107588205461	0.03371121893858848	0.03330306632831357	0.033797241266360765	0.03364346850019343	0.03200375778455828	0.0319100246301197	0.033236301708237014	0.03298430748489409	0.033938219242509414	0.03352914037997756	0.03279475338555997	0.03250194449685017	0.03225481086412888	0.033187767281294606	0.03305914628461233	0.033021363531777814	0.03375133370273227	0.032363584449106184
P37059	0.08536635520434371	0.03579879411795059	0.027537533936885062	0.04956756108639312	0.03304504072426208	0.03579879411795059	0.03579879411795059	0.08812010859803221	0.013768766968442531	0.04681380769270462	0.14044142307811386	0.07159758823590118	0.03579879411795059	0.05232131448008163	0.04956756108639312	0.07435134162958969	0.05232131448008163	0.022030027149508045	0.044060054299016105	0.07159758823590118	2.5531314898955293e-06	1.070668044149738e-06	8.235908031921063e-07	1.4824634457457912e-06	9.883089638305274e-07	1.070668044149738e-06	1.070668044149738e-06	2.63549057021474e-06	4.1179540159605313e-07	1.4001043654265804e-06	4.200313096279741e-06	2.141336088299476e-06	1.070668044149738e-06	1.5648225260650015e-06	1.4824634457457912e-06	2.223695168618687e-06	1.5648225260650015e-06	6.588726425536849e-07	1.3177452851073698e-06	2.141336088299476e-06	0.03294375189156008	0.036469106710784766	0.034014790402868485	0.034856593814420675	0.03293210957296227	0.0350482936031689	0.033384505818614275	0.03162489843097289	0.03414708484653138	0.03307976885906057	0.03486471986531008	0.033155232166310535	0.03340362512842665	0.03528536726196028	0.03321093756833612	0.03450929319016207	0.03515141313112702	0.03320580044138019	0.03059782276646872	0.03304176293159758	0.03331373545789787	0.032938247413901466	0.031651480687857496	0.03335578004008801	0.03080284824326435	0.032209949586607035	0.03193750671922715	0.03218624004526273	0.031698746661857444	0.032224833348324586	0.034636490080013495	0.03721638827101277	0.03425398156737895	0.036539207204904126	0.034079923887032335	0.035680630264392416	0.035159733789097515	0.03085636477561433	0.03218920648014422	0.03371988293150887	0.03374866743008044	0.03265306105641004	0.03480525207149559	0.03420057170379195	0.034513140885419416	0.03340280047227991	0.03304257009087172	0.033627294853414015	0.03264541813375642	0.03336289749786525	0.03230994489189218	0.03325287400246682	0.03242831136212695	0.032234438087055534	0.0308874718002509	0.031637095913408325	0.032685041087297986	0.031458903807229675	0.031567469546906465	0.031204883695801138
P28907	0.03788704818811793	0.0568305722821769	0.04104430220379442	0.0568305722821769	0.05051606425082391	0.04735881023514741	0.0536733182665004	0.03788704818811793	0.02210077810973546	0.05051606425082391	0.07577409637623586	0.05998782629785339	0.015786270078382472	0.04104430220379442	0.04735881023514741	0.07577409637623586	0.0536733182665004	0.025258032125411955	0.015786270078382472	0.08208860440758885	1.2292425997137014e-06	1.8438638995705521e-06	1.3316794830231762e-06	1.8438638995705521e-06	1.6389901329516012e-06	1.5365532496421263e-06	1.7414270162610766e-06	1.2292425997137014e-06	7.170581831663256e-07	1.6389901329516012e-06	2.4584851994274027e-06	1.946300782880026e-06	5.121844165473755e-07	1.3316794830231762e-06	1.5365532496421263e-06	2.4584851994274027e-06	1.7414270162610766e-06	8.194950664758006e-07	5.121844165473755e-07	2.6633589660463524e-06	0.0336141282656633	0.03735469916837909	0.0343881133013363	0.03468838899610363	0.03655394661743576	0.035819970620374834	0.03247969185231117	0.032224504586416305	0.03413909183680868	0.035616885307422866	0.034747223793234965	0.0324347069813704	0.03303608020412535	0.034572010087282605	0.03299148841130955	0.030758474412813725	0.03291425124342245	0.03395637081225783	0.032373647898785024	0.03247967133016004	0.03178782825648749	0.032372960248860445	0.03339911926719572	0.03018895788307693	0.032634755331684695	0.03234078972479309	0.031715247091097326	0.032436768352517215	0.03130922359323052	0.031513750508366044	0.03440500478749018	0.03756699577042207	0.03435924623171584	0.0332931753434258	0.03588162221670793	0.036289976608332816	0.032216010540673336	0.03262471321770148	0.03410853195981589	0.034910848360960686	0.033754827645436615	0.0334035305978151	0.03314748960798306	0.03570573808806556	0.03281400633436907	0.032660023211378265	0.03353528491712774	0.032714417196415595	0.032128170913235464	0.03079523145654758	0.03146743252851269	0.03350257682028703	0.034333565305070146	0.033215056976213984	0.03250062117726039	0.03097485453143075	0.03235093015968025	0.03095323010536412	0.03226204567603262	0.0321247392776446
