target_id	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10	Pc2.Hydrophobicity.11	Pc2.Hydrophilicity.11	Pc2.Hydrophobicity.12	Pc2.Hydrophilicity.12	Pc2.Hydrophobicity.13	Pc2.Hydrophilicity.13	Pc2.Hydrophobicity.14	Pc2.Hydrophilicity.14	Pc2.Hydrophobicity.15	Pc2.Hydrophilicity.15	Pc2.Hydrophobicity.16	Pc2.Hydrophilicity.16	Pc2.Hydrophobicity.17	Pc2.Hydrophilicity.17	Pc2.Hydrophobicity.18	Pc2.Hydrophilicity.18	Pc2.Hydrophobicity.19	Pc2.Hydrophilicity.19	Pc2.Hydrophobicity.20	Pc2.Hydrophilicity.20	Pc2.Hydrophobicity.21	Pc2.Hydrophilicity.21	Pc2.Hydrophobicity.22	Pc2.Hydrophilicity.22	Pc2.Hydrophobicity.23	Pc2.Hydrophilicity.23	Pc2.Hydrophobicity.24	Pc2.Hydrophilicity.24	Pc2.Hydrophobicity.25	Pc2.Hydrophilicity.25	Pc2.Hydrophobicity.26	Pc2.Hydrophilicity.26	Pc2.Hydrophobicity.27	Pc2.Hydrophilicity.27	Pc2.Hydrophobicity.28	Pc2.Hydrophilicity.28	Pc2.Hydrophobicity.29	Pc2.Hydrophilicity.29	Pc2.Hydrophobicity.30	Pc2.Hydrophilicity.30
P42346	202.175954946754	151.63196621006546	81.26680541977366	127.84655974574149	35.678109696486004	135.77502856718286	165.50678664758786	121.9002081296605	82.25786402245383	129.8286769511018	317.1387528576533	128.83761834842164	91.17739144657531	83.24892262513399	108.02538769213815	166.49784525026797	134.78396996450266	39.642344107206654	63.42775057153066	159.5604350315068	0.0005261530675736049	0.001189683390191346	-0.005499730227449004	-0.004808851142081886	0.0036509091880368174	0.0049804047182783725	0.002933602883188791	0.003613684325198192	-0.0017207338347367993	-0.0016152361785774358	-0.002170807515539165	-0.0010833887401116486	0.0012733247564140206	0.0018376184271543035	-0.00038471612170525916	0.0003246780717908736	-0.00219308039303272	-0.0021925193485439255	-0.0018279654769649343	-0.0010330203038913645	2.3063619087292528e-05	0.0014658794135209738	-0.0005625281788828327	-0.0005362402440053849	-0.0019165720149822906	-0.0018326128710866023	-0.0007300965131177824	0.0011334024822161931	-0.0009087637034657525	-0.00043995727858269054	0.00016804141498944224	0.001071141137558446	-0.0013789904074388182	0.0007490722975037979	-0.001123824524649813	1.5879310942726708e-05	0.0022217046633620048	0.0012644017550085226	-0.0007254897397356489	0.0006768766988822689	-0.00011934750015379352	0.0009316689882036826	0.0013237417683331512	0.0006910062130681808	0.0022677493255534443	0.0012903767044658222	0.0007057155894145501	0.00173605488448539	-0.00171588090598651	-0.00040900453223806393	-0.00014705591178209098	0.001172983168189545	0.002333901378871674	0.0023395037634080023	-0.001196105796154244	-0.0006797908027858894	0.00011320123535346003	-0.0006773618077472975	0.0020993849871778127	0.0024462597078404513
P34949	34.72545174078263	10.91371340424597	13.890180696313049	19.84311528044721	9.921557640223607	23.81173833653666	24.80389410055902	20.835271044469575	9.921557640223607	19.84311528044721	52.58425549318513	24.80389410055902	11.90586916826833	18.85095951642485	29.764672920670826	31.74898444871555	22.8195825725143	2.9764672920670825	9.921557640223607	25.79604986458138	-0.00040965694259197517	0.0015469262183111642	-0.0018757368909609452	-0.0033186913184699318	-0.00272919121406424	-0.0012631585948661749	-0.00015636553086476003	-0.0013193387524618825	-0.0007658256653423314	-0.001110963295315767	0.00019279564672501534	-0.0027446864272317587	-0.0006056598718983749	-0.00047726211382373126	0.001580275073460886	-0.00035787386649787685	0.0032651229477077067	0.0010925241521090887	0.002859061784788256	0.000685364203374253	0.0019600906461239905	0.0023602799887989553	2.286715945824549e-05	0.001350597961878441	-0.0030578479091543922	-0.0037024601796292376	-0.003024079660555945	-0.003346885273919831	0.003734894171198472	0.0009046994154300002	-0.0011930899604928426	0.001230402385402621	-0.0009633441736383828	-0.0014486248169907992	0.00017919778209940374	0.0009543023881785216	0.005891504073239612	0.004703215314859909	-0.0016711984462089494	-0.0008730839869124426	0.003971914689337707	0.00280370672424612	0.0009593184504510926	0.00154238246554265	-0.002950518506406735	-0.003675616920256849	0.000566757711721301	0.0010058201006082127	0.0026663561054505124	0.0024525205303141924	0.00043199308669351536	-0.0028402501501204234	0.0031314024388800397	0.0016523396044303615	-0.002144132711905028	-0.000784510939962011	0.0034821926958201127	0.0018498623423838934	-0.0025620163865759677	-0.0018143817742655305
Q9NZ45	10.276040865778027	4.670927666262741	4.670927666262741	6.539298732767836	2.8025565997576445	0.9341855332525479	4.670927666262741	5.605113199515289	4.670927666262741	7.4734842660203835	4.670927666262741	11.210226399030578	2.8025565997576445	3.7367421330101918	2.8025565997576445	5.605113199515289	5.605113199515289	1.8683710665050959	3.7367421330101918	6.539298732767836	0.004820888438045679	0.006028151669930882	0.005463422828371025	-0.00023528261168597134	0.0008223618435169005	0.00033296418215381747	-0.004715894824989539	-0.0026159356085503987	0.005114988038708632	0.0038937788197157016	-0.0043534047742236105	-0.001561750593918747	-0.011289720823724944	-0.011616981217078938	0.0020249032444338566	-4.596279575892407e-05	-0.0009027593326221961	0.00020631236999051384	0.004110069165831436	0.006331751743524453	0.0009895288638165462	0.004589007825503408	-0.0004646910685597257	0.008536928831929882	0.009314241662244607	0.009369592886645664	-0.005397024329041295	-0.0006443836922838174	0.009428227550810294	0.014167875431178029	-0.0025354198071138342	0.0014846856781755072	-0.0014767788339857932	0.0024720007700484038	0.004005316934878508	0.0005726373327636932	-0.012379059036880014	-0.01008227090888382	-0.00020363510814219236	-0.0003648142407705209	0.0050834111921482005	0.0051637075224399975	-0.0034196149181745217	0.0009822717888900317	0.0028913837655246484	0.0016472830353375374	-0.012501502207571088	-0.00842842332962485	-0.0023327877234405048	0.003147319600026916	0.002016247017465892	0.013091615809080862	-0.0016589150236461718	0.0024695965000039693	0.007889817949495167	0.013015910977207315	-0.005644450444450128	-0.0003212492736254688	0.0032497512851321	0.006279226721228869
Q8HY88	28.48228336173911	12.56571324782608	11.727999031304341	11.727999031304341	4.188571082608694	10.890284814782603	19.26742697999999	23.455998062608682	6.701713732173909	38.53485395999998	32.67085444434781	19.26742697999999	2.5131426495652156	20.942855413043468	10.890284814782603	23.455998062608682	26.806854928695635	6.701713732173909	7.539427948695648	25.9691407121739	0.0060583190932974144	0.0008483992998375566	0.004614162889013683	0.0022045386486435783	0.005761687838338722	0.006227091913249964	0.0050258194001761465	0.002762691244724761	0.005104081068039098	0.0016326046444119892	0.0064712694781953435	0.0009018827499617658	0.008123382370318266	0.004961333310535161	0.0026886418061135703	0.0017403116613868232	0.007278981957592481	0.002878184209952457	0.0017751875492860352	-0.0008693250509198389	0.0064510818518193494	0.003864788064046925	0.003386612164047189	0.0006919925250006509	0.002496237630749134	-0.0013443772455032765	0.0013754045367984215	-0.0009088672812045158	0.0041834725687041815	0.0039177669550257786	0.0010398167106044577	-0.000972009305751053	-0.00018451269076287248	-0.003095785582591547	0.003881079189425657	0.00104488477480289	0.0046611302737773926	8.398445212791981e-05	0.00436315187217865	-0.0014041175742209007	0.0025936224785372865	-0.0016412335449116032	0.0019590026009135846	0.002681354018641825	-4.266637474496012e-05	0.001793217299345959	0.003226346777434235	0.0006395374991163097	0.005062009705811007	0.002767657115083837	0.003499232538222518	0.0020336078939399136	0.004727865452403606	2.9347296697570618e-05	0.005772802750866856	0.0016438970084210708	0.005974748002869732	0.0014562690891675007	0.005214669328496431	0.0031735165707191602
Q9H160	7.6640262595625055	14.05071480919793	6.386688549635424	12.773377099270848	7.6640262595625055	15.328052519125011	17.88272793897918	5.109350839708338	2.554675419854169	5.109350839708338	14.68938366416147	18.521396793942724	5.109350839708338	2.554675419854169	7.6640262595625055	15.328052519125011	6.386688549635424	1.2773377099270844	6.386688549635424	6.386688549635424	0.007438262618543319	0.00890688568658778	0.007145939122697541	0.008439697739545721	0.010877669247586664	0.012555631500037231	0.006729249517147971	0.009894498107197395	0.003799972287047847	0.0064324525880215975	0.006081982383476919	0.006903598077194482	0.010322073786410032	0.013068897485603956	0.004368591420945857	0.0075592481825931855	0.003898401183235061	0.006972268923926723	0.0066371302193448545	0.008422662302829948	0.007346667601440075	0.010345770673075206	0.0017301182537572848	0.004402905582571153	0.0017920676682607207	0.006702751641630475	0.010689892368007605	0.010540092949633349	0.004273239880962675	0.008068355302299303	0.0009926014860567897	0.005239412852375307	0.00626277364828869	0.008257002940933313	0.004596711573193372	0.008287437415305358	0.003978444898594211	0.007369434025436114	0.005153196814891924	0.009043881617715336	0.006482262705421457	0.009106085885042504	0.0014747783075934092	0.0035470296450313796	0.003423849542659788	0.004539186094624621	0.0022211806096589827	0.004723972071351725	0.003342350746852088	0.006504665431394534	0.0012118357431813538	0.002513039373980339	-7.861031852641993e-05	0.002844599006826885	0.007485991616997026	0.008475154093987122	0.0015028041863735114	0.003306358992324555	0.002990955988385873	0.004185783738894818
Q9Y233	50.376784717852146	35.560083330248574	33.58452314523476	36.547863422755476	21.731162035151907	31.608962960220946	57.291245365400464	41.486763885289996	23.70672222016571	51.36456481035904	78.03462730804547	47.41344444033143	19.755601850138095	31.608962960220946	26.67006249768643	51.36456481035904	45.43788425531761	9.877800925069048	28.645622682700232	47.41344444033143	0.002333077725394945	0.0033921652353600586	-0.0031369910759959613	-0.002487955398771597	0.0041562924634952906	0.004112686440108568	0.0010755001224296195	0.002605301690794489	-0.0020608768007184704	-0.0017298204141340087	-0.000719945222690596	0.00022587348018641464	-0.003846035766804232	-0.0015235492384582064	-0.0015924971798454276	-0.0016238288552094314	0.000969962413360452	-0.0005651020693575306	0.0004913271007217745	0.003594393862092978	0.001663448391729086	0.0018903315915232367	0.001330916419163584	0.003009559862832456	-0.0008494043289248545	0.0020082259261096323	0.0024679576917489795	0.0023136685794772852	0.002615473559620602	0.001684738488666492	-0.0005596365074352234	0.0016360227300325607	-0.003972397005506775	-0.002128300399110427	0.0001830807610586537	-2.949444945715852e-05	-0.003471867312861821	-0.0014830160702420136	-0.004566938619527935	-0.0032698282924485066	0.00040320254119604	0.00021209157792652968	0.001811967800345263	-0.0002471608610512243	-0.0007255325566708808	-0.0005193641179308638	0.0013011258848064126	0.0017444557407053384	0.0010567466102792628	0.0009523400434601721	0.0008910416859641469	0.0004863783596289253	0.00021564908988111432	0.0018614272913993327	-0.0009320807874384646	0.000492913272102513	-0.0006283045756228298	7.360317875549839e-05	-0.0013143264642938187	0.0009412142512458436
P51449	33.944252295255865	35.779076743648076	11.008946690353254	13.761183362941567	19.265656708118197	33.944252295255865	34.86166451945197	33.02684007105976	19.265656708118197	15.596007811333775	51.37508455498186	24.77013005329482	8.25671001776494	17.430832259725985	24.77013005329482	42.200962313020796	19.265656708118197	1.8348244483922092	14.678595587137673	20.1830689323143	0.002632613408057604	0.0005770761094583883	-0.0007771203000913452	-0.0024264232757849648	0.002047201233624016	0.0018764241562990688	0.0018817158745575212	-1.687515881384778e-05	-0.0017190882917689694	-0.00023309866864065987	0.002082283768492749	6.719947981784345e-05	0.00465826134898098	0.003868637630399483	0.005224902092146969	0.005209947715143826	0.0010401603945093812	0.0006589753309662067	0.0022283090725972294	8.0083464985202e-06	-0.0002912123394659534	0.0014002956505562527	-0.0009009107635294774	0.000928715259413644	0.0013282625915534106	0.0018144684803875445	0.0013874667347593492	0.0012638075122045078	0.0016954121791666241	-0.00021204847350084503	-0.0006869850557392567	-0.00010047819464553272	0.0001762761352696422	-0.0006057359395906463	0.002875525080951745	0.0006750959681754368	-0.002174179904824541	-0.00018715707474081182	0.0036794975697831494	0.0038284793275049096	0.0015682577087027714	0.0015717709227649663	0.007768372953770966	0.007855302813796731	-0.0006563663252466501	0.0002906106600726801	-0.0016163975801189172	0.0001394740841969581	0.005721191083162577	0.004731955273198782	-0.002277062878513089	-0.0026218706498085825	0.0019774960507555352	0.002504297177955595	9.865415052023028e-05	0.0004819282743907239	0.0023741418792771604	0.0003573959142837728	0.002914528480253389	0.0046203908003407314
Q6V1X1	44.06185774022904	50.07029288662391	27.03795815877691	49.06888702889143	13.018276150522215	32.044987447439304	76.10684518766834	59.082945606216214	29.04076987424187	64.08997489487861	78.1096569031333	46.064669455693995	22.03092887011452	42.05904602476409	49.06888702889143	63.08856903714612	44.06185774022904	14.019682008254694	49.06888702889143	48.06748117115895	0.0006191035675178957	0.0009335849023588367	0.000942668182229523	0.002177667114310709	0.001210662015681574	0.002706356163395732	-0.002301026581816292	-0.003521119451866506	-0.004076812258951141	-0.0023237128695775267	-0.0015193467493987431	-0.000984145812796201	-0.0017708746936195368	0.0001742865597160031	0.0004939859686106219	0.00017205830519262537	-0.0008128637372741397	-0.001252815187305831	0.00017839532881892066	0.0014698835752388994	-0.0012724618155809234	-0.0010987533026283872	-0.001816671988936474	-0.0016084837644873347	-0.0011422447579312216	0.0016610969275245929	-0.0008516699042968873	0.00025464404770178355	-0.0002483180339569178	0.0005255637365199582	-0.0012620629680809873	-0.00012684656599181197	-0.0020899411692502697	0.0006319260722902007	0.0015213581474702086	0.003370005555428047	0.001563814773094557	0.0011482140913915118	3.334926786060306e-05	0.0017498571882439411	0.002675072036881112	0.002999496719848173	-0.00037010528010046037	-0.00040025076370223	-0.001349548208832916	0.0019440126117354329	-0.0056675820652929	-0.003559028039417133	0.0029835802132250873	0.0018191734598878148	-0.0013486158583738484	-0.0012086590315756528	0.0005222817583883633	0.00015457600195866247	-0.00031232797967398207	0.0013831968581200645	-0.0015890067859062008	-0.00032630046326939845	0.0025237961602136826	0.004262071046558494
P09960	38.05916952228787	23.035813131911077	21.032698946527507	34.05294115152073	11.017128019609649	26.040484409986444	41.063840800363224	30.046712780753584	16.024913483068573	31.048269873445374	69.10743939573324	40.06228370767144	11.017128019609649	27.042041502678227	35.05449824421251	45.07006917113038	40.06228370767144	13.020242204993217	22.034256039219294	38.05916952228787	-0.0012768070796685574	-0.0014741238311961602	-0.0030549936879058844	-0.0025902995385747745	-0.0021540886681479447	-0.0010280001229866706	-0.0004503791490791389	0.0008827780990939642	0.0024051475164710394	-7.932482467808785e-05	-0.002884988669735809	-0.002934247584796209	0.0008076156817235192	0.00011804325863164883	-0.0007148060675206613	-0.00012017118670538038	0.0006414777819556168	0.0004521814782987913	-0.00043302584099984303	-0.00011308054236727102	-0.0024571410250268893	-0.0007359632455119256	0.0028355113691166953	0.0026706355378545805	0.004608772693968029	0.004796586616590894	0.0006061621063059126	0.0019148497647793559	-0.0023715372496817947	-0.0019437752606652875	0.001500410103431678	0.0025470937114990505	-0.0008349644702037472	0.0013237414485342402	-0.0004347233853569407	-0.0008258087866722374	0.002593005400100322	-0.0002474182743994326	-0.0054552871249004395	-0.0028479847109265	-0.002692798551931977	-0.0021936501463519905	-0.00047854043752414827	0.0014919555228302562	0.00025246685773579533	0.0006507744537888265	0.0013457470897416562	0.00039135989872751117	-0.0006592985186065327	-0.003758572097245952	0.0032064340299114693	0.0033883329686606113	0.0021065250782699783	0.0031938837221366714	-0.001182448533808617	-0.0018761497953653852	0.0001579947316013736	0.0005940890020534332	0.0007051199392822696	0.0005586098536608671
P19099	43.863669107262325	40.80341312303472	17.34145057728976	13.261109264986287	7.1405972965310776	27.542303858048438	31.62264517035191	25.5021332018967	19.381621233441493	18.361535905365624	76.50639960569009	17.34145057728976	15.301279921138024	26.522218529972573	31.62264517035191	27.542303858048438	19.381621233441493	9.180767952682812	12.241023936910418	32.64273049842778	-0.004522015163577626	-0.004572244912321353	-0.0075487904911858235	-0.005211689126556476	0.002636234711604391	0.0006246919088860722	0.0011285976069592206	0.00014187870709679476	0.0008808287099411672	-0.0004509263065441036	-0.0018327377411518184	-0.00038408020196579047	-0.004659766375625259	-0.004304800309621255	-0.0016297938996490304	-0.0026869558258338197	-0.001921338420247392	0.002202646135802296	0.0029780543071646925	0.0021202732074294744	-0.0024462784203657965	-0.003017089574354604	0.001600625928751381	0.002678013344515198	-0.00019149237470276345	-0.0010366614768805374	0.002801216045536703	0.00011254520832410254	0.003177388921763352	0.0015372466396583867	-0.00319932135899826	-0.0020977666678165005	-0.0002278382257393015	-0.0023283893172053307	0.0031799986825042643	0.0016539959394149216	-0.00444073450404414	-0.00220718398122746	-0.0022113191784672256	-0.0024276350153554518	0.001626367649186488	0.0014024655645898938	-0.002954260420399756	-0.0009280014893760412	0.0020938116048755825	0.0018486425763726605	0.00178248710420893	-0.0013880640830345866	9.079521978361385e-05	0.00038108593552920486	0.003718776023072824	0.003790071439758536	0.0015633759413512414	0.002594070473234465	0.0019614522556975185	0.0014934653683583606	0.002186130988792978	-0.0011284192406770322	-0.0013654120618044356	-0.002751556061303788
Q01062	68.77534148469073	40.28270001246171	34.387670742345364	65.82782684963254	27.51013659387629	51.09025367434168	58.95029270116347	41.26520489081443	31.44015610728719	48.142739039283505	114.95307076726877	47.16023416093078	24.562621958818113	35.370175620698085	35.370175620698085	53.05526343104714	39.300195134108975	3.9300195134108975	28.492641472229014	61.897807336221646	0.0021393291412366935	0.0030617676012383572	-0.004791782468472254	-0.0028402700169649396	0.0013131034721236901	0.00034483999444713596	0.0022409474805586784	0.00289718260251596	-0.0018155060807387312	-0.0020797743732783296	-0.0015307936441506392	-0.001280737213230799	0.001072302226030146	0.0004742610558236548	0.002423454840737505	0.002604542178725841	-0.0027401674645344746	-0.001430161231442751	-0.00012559350461513065	0.001055001976630541	0.0005109161232612859	0.0014810530535157738	-0.000549534674829146	0.0015294464542797794	-0.004132476978241457	-0.0026048941849700032	-0.0010377235178045988	-0.0001036913601058601	0.0004280622535441413	0.000973557355730419	-2.609400418604972e-05	-0.0004809310377071786	-0.002666923544331865	-0.0006023811182531999	-0.0006073992988849884	-0.00013945999442720574	0.0019504817690171531	0.0005838159803512121	-0.0018896144309195548	-0.0007381836363804747	-0.0011368176831537695	3.246371962529188e-05	0.002672499672770184	0.0005414374549622575	0.0031557976087948345	0.0024753840013646057	7.884314910834544e-05	-2.216261632597093e-05	0.000869696009771096	0.0011343040528147875	0.00090752798262586	0.0018148796827435261	0.002044425324536798	0.002430578860073041	0.0007781973269268759	0.00279330435600741	-0.00037832144052758873	0.002187771183986973	0.0004837493325744692	0.001761591887298023
Q8IV61	35.262845917830845	30.36522842924323	28.406181433808182	40.160463406418465	17.631422958915422	21.54951694978552	47.01712789044113	38.20141641098343	26.447134438373137	32.324275424678284	73.46426232881427	47.996651388158654	17.631422958915422	32.324275424678284	30.36522842924323	55.83283936989884	34.28332242011332	10.774758474892757	17.631422958915422	38.20141641098343	-0.00016873010138247882	-0.0009975362164537282	-0.0034783358110062413	-0.002909630558775799	0.0013566984427329162	0.003439253876346796	0.00011858248042055899	0.0019183563735541093	-3.684947214931955e-05	-0.0013706490481707574	0.0003864445363799116	0.002594520032464118	0.0005605906976146799	0.001636092299778183	-0.0016083015528729678	-0.00023867097405386504	-0.0018354065832894809	0.0006566929401458076	0.00039003750941702005	0.0020813780554500487	0.0013864547555452384	0.0028353828985290684	-0.0007537652252297265	0.00048259829248166464	0.0006638756881086692	0.0014958232296641632	-0.0041445953556892325	-0.0023184934558126693	0.0007466088234243977	0.0019210495990591853	-0.002275481068627644	0.00026410232174158823	-9.644862338468364e-05	0.003953567842883792	0.0008946651043283988	0.0014148572293461205	0.0008490331929823584	0.0011413584848846902	-0.0029207868238042183	0.001133445835574994	-0.003153657512498336	-0.002253065338290457	0.0003970827769617693	0.0037837935838218343	-0.0024576581028143605	-0.001781994450805155	0.0046111577981587295	0.0013817667594724769	0.0007991443306299302	0.002250808811488307	-0.0010367252998683288	0.002027885084300616	-0.002327804905573747	-0.0008750558829880608	0.001719842972493776	0.00391031451840545	0.00070024065681221	0.0015658218222210484	-0.0007471584593893905	0.002793973447782384
Q14469	25.829106208642806	12.053582897366645	10.331642483457124	6.887761655638082	3.443880827819041	8.609702069547604	9.470672276502365	18.94134455300473	6.026791448683323	7.748731862592843	17.219404139095207	12.914553104321403	7.748731862592843	6.887761655638082	32.71686786428089	22.385225380823766	14.636493518230925	1.7219404139095205	2.5829106208642805	12.914553104321403	0.0013281291825553774	0.00012169503666615005	0.002535696020645177	0.00019595820097970156	0.0058495400403032844	0.00653977936340691	0.003373233269373364	0.003628471125676845	-0.002879679256181309	-0.0006244719529338569	0.002863037826254125	0.0018372315973445067	0.002895578088078653	0.004508812182794685	0.0015467980409483444	0.0035731789768788593	0.0027802408391542194	0.00234605376598566	0.003247092454174389	0.003796724988666637	0.002078404080858978	0.002546741409882012	0.0009823936955772473	0.0002200455972638579	0.003924766091397271	0.002765247866194641	-0.0006745161874347552	0.0014463197622225613	0.0006120361157316992	0.0010001936848377582	0.004551213070203089	0.004649183881598069	-0.0010621774761398366	-0.000926764360427711	0.004394199580781892	0.0035488933108808163	0.004943536424270205	0.005107125556157225	0.003023391337352711	0.0017611430683428446	0.0011446759635526456	-0.00030686942318598894	0.007431804979583047	0.0036105535143129077	0.003364613967479957	0.0031964696331197398	0.0005589454849076657	-0.00030104230754164255	0.002761792443299809	0.003115398338595434	0.0035192431600475135	0.0023784704961584764	0.005150241644281957	0.004618608645661355	-1.0883935920361348e-05	-0.0009535122403723514	0.0001727777433444559	0.0024026524652874678	-0.0002890361769780412	0.0031104123492835
P02751	97.78595089882391	124.72697818727538	98.78376672432209	118.74008323428616	62.862397006386786	128.7182414892682	139.69421556974842	198.56534927414242	50.888607100408365	109.7597408048023	128.7182414892682	77.82963438885984	26.941027288451487	50.888607100408365	188.58719101916043	190.58282267015682	256.4386671530382	38.91481719442992	99.78158254982031	191.580638495655	-0.0026196182735010853	-0.001513806886218577	0.003236550585108408	0.003094894824087257	-0.00029916060577064337	0.00039500952098157904	-0.0008484017956183758	0.0015155532912586665	-7.002150754597156e-05	-0.0015667659286417515	-0.0021555208419000967	-0.001025639503904498	0.0012737591616420745	-0.00029306185450157947	-0.0009925606980713043	-0.0010517642039448744	0.0009939220930826917	0.0006171106465585303	-0.0012276034399203734	-0.0003756495303403629	-0.0007265309165352256	-0.0009449546875581317	0.00024711695080171603	0.0013770799028424616	-0.0010326436658085276	0.00044313932904543836	0.0011620245050089609	0.002686529497159106	-0.001720548648501451	-0.0007498102574099282	0.0018858103244140988	0.0014293766512345608	-0.0007301120086418934	-0.0006919542672754713	-0.0004541283655606745	0.0007761727877748812	0.000565911424535484	-0.0003138140866348016	-0.001529714079883073	-0.0004036143246651443	-0.00047637373342655217	-0.0002875426464978437	-0.0006202034624929082	-8.576909333594482e-05	0.0003932214540673895	0.0003369454678000649	0.00010149062089885112	-9.014831963505117e-05	0.0007073994576051966	-0.0006418548414783517	0.0008438523165990567	0.001971204028900895	0.00023590173605696983	0.0008743906081456117	-0.0005133206367932076	0.0005890849900685878	0.0004938151515656484	0.0007248078847263165	-0.000892604817522545	0.00015731721936254088
P53671	32.28656442100689	37.03458860056673	18.992096718239353	30.387354749182954	22.790516061887217	18.992096718239353	44.63142728786247	36.08498376465476	18.04249188232738	28.488145077359018	60.77470949836591	36.08498376465476	17.092887046415413	25.639330569623123	35.1353789287428	46.53063695968639	33.236169256918856	7.596838687295738	18.992096718239353	37.03458860056673	0.0007106697127350986	0.00188936114823428	-0.003018852883897374	-0.0032080024254342748	0.002033814767243778	0.0014442101295578282	0.003313623136360384	0.0028315736986217785	0.0014856232199328026	-0.00027724003414803536	0.004340088012036568	0.002976568420601548	0.000871672230548129	0.00045132282782552567	-0.002795181905322535	-0.0007696639937536468	0.002766524382433962	0.00374138571767094	0.0006579222248122304	0.00010116730540273107	0.0001172132313447051	-0.00235977458877604	0.0014101076398348846	0.0018191171536150886	0.0012549180362169427	0.0019861263819969323	-0.0008975890174739607	0.0012980425017045233	-0.0028141160759279013	-7.625663503796469e-05	0.0033764984637028412	0.0017625532704384668	-0.0021706351845268324	0.00026774884158472313	0.0005905942463827385	0.0025061964880848746	0.003636425808081507	0.00308435924888128	0.0015942979684483776	0.0011223764599003292	-5.591777255515185e-06	0.001613039238787627	-0.00011358371223218852	0.0026330028005514647	-0.0012078898394597376	0.0001928926368941907	0.00095461156681336	0.003158500521115325	0.00021666373942224175	0.0015166642555445187	-0.002154065949239412	-0.003813900973395847	0.0020140427878724988	0.002908057992491077	0.0008680072523700184	0.0025785320894309936	-0.0004300814588286693	-0.0008439560097099509	0.002382455820587778	0.0008729731763355923
P00519	86.93400027487749	57.35851564527998	35.849072278299985	37.641525892214986	12.547175297404994	29.575484629597486	80.66041262617496	78.86795901225997	21.509443366979994	29.575484629597486	86.03777346791998	73.49059817051497	16.132082525234996	25.99057740176749	80.66041262617496	107.54721683489996	58.25474245223747	11.650948490447496	26.886804208724996	55.56606203136497	0.002057347882583498	0.003566590148188625	-0.0032307098526099553	0.00030883172960270667	0.0013891629784223286	0.003242622940920405	0.0012592797797348029	0.002665127486463185	0.000788122272630017	0.003692962716507787	0.0004972876837419708	0.003116521659536527	0.0004303685445050229	0.0040848523870905965	0.0007479930138437652	0.002272227731689291	0.0005290886185707988	0.002718029064373059	-0.0009362100501425633	0.0005192899594629271	0.00025608496533292987	0.0046824975937023285	0.0013413273271836589	0.0033820467651007155	0.002533520622659846	0.004732130268508624	-0.0008974699142970224	0.0007302913254281818	-0.0004892351099897846	0.002144304472145058	-0.0004296770755562969	0.0026280682991174035	0.001420866164217311	0.004301696971031784	0.001701136382384707	0.003838121163480618	-0.00038035846030254464	0.0012362203506588653	0.001773419492956821	0.00371114605701912	0.0020775698949534282	0.00345821647657062	-0.0009848265154919736	0.003164516395078313	0.0006391699546388724	0.0035231569233632526	0.0016699068433970983	0.005422778581439267	-0.0012216497090224768	7.839519388542369e-05	-0.00028298899412693363	0.0024627111707901197	1.842296223749249e-05	0.00382817433209601	0.00034331378186798164	0.0033187704735926386	0.0006101851150928679	0.004431841140283082	0.00028818803035905266	0.002992416635599024
